muni_code;region;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_residuo;prop_esgot
3302809;3;Mendes;33;RJ;n„o metropolitana;mata atlantica;503,84;Cfa;17461;98,76;93,75
3302858;3;Mesquita;33;RJ;metropolitana;mata atlantica;194,7;Am;168849;96,9;69,97
3302908;3;Miguel Pereira;33;RJ;n„o metropolitana;mata atlantica;679,82;Cfb;26301;95,96;87,88
3303005;3;Miracema;33;RJ;n„o metropolitana;mata atlantica;243,87;Aw;26644;89,04;76,7
3303104;3;Natividade;33;RJ;n„o metropolitana;mata atlantica;295,1;Aw;14938;99,65;98,71
3303203;3;Nil√≥polis;33;RJ;metropolitana;mata atlantica;25,74;Aw;150281;98,98;92,1
3303302;3;Niter√≥i;33;RJ;metropolitana;mata atlantica;74,72;Am;523664;98,8;83,47
3303401;3;Nova Friburgo;33;RJ;n„o metropolitana;mata atlantica;1089,47;Cwb;204625;94,7;83,89
3303500;3;Nova Igua√ßu;33;RJ;metropolitana;mata atlantica;214,83;Af;819134;94,43;83,04
3303609;3;Paracambi;33;RJ;metropolitana;mata atlantica;160,78;Aw;41146;94,25;82,54
3303708;3;Para√≠ba Do Sul;33;RJ;n„o metropolitana;mata atlantica;522,27;Cwa;41786;92,74;57,01
3303807;3;Paraty;33;RJ;n„o metropolitana;mata atlantica;561,45;Cfb;50592;88,94;57,72
3303856;3;Paty Do Alferes;33;RJ;n„o metropolitana;mata atlantica;673,02;Cfa;29390;99,12;82,89
3303906;3;Petr√≥polis;33;RJ;n„o metropolitana;mata atlantica;1001,38;Cfb;304758;98,03;91,85
3303955;3;Pinheiral;33;RJ;n„o metropolitana;mata atlantica;441,39;Cwa;24553;93,99;80,36
3304003;3;Pira√≠;33;RJ;n„o metropolitana;mata atlantica;448,32;Cfa;27996;82,82;75,49
3304102;3;Porci√∫ncula;33;RJ;n„o metropolitana;mata atlantica;541,79;Cwa;16958;98,83;93,02
3304110;3;Porto Real;33;RJ;n„o metropolitana;mata atlantica;430,09;Cwa;20375;94,31;83,15
3304128;3;Quatis;33;RJ;n„o metropolitana;mata atlantica;541,1;Cwa;12646;94,15;84,18
3304144;3;Queimados;33;RJ;metropolitana;mata atlantica;39,33;Am;139194;94,87;85,43
3304151;3;Quissam√£;33;RJ;n„o metropolitana;mata atlantica;8,74;Aw;21749;98,72;95,03
3304201;3;Resende;33;RJ;n„o metropolitana;mata atlantica;700,7;Cwa;128460;92,51;76,45
3304300;3;Rio Bonito;33;RJ;metropolitana;mata atlantica;156,22;Aw;55068;88,67;65,22
3304409;3;Rio Claro;33;RJ;n„o metropolitana;mata atlantica;676,9;Cwa;18544;91,53;69,94
3304508;3;Rio Das Flores;33;RJ;n„o metropolitana;mata atlantica;538,13;Cwa;9387;99,43;85,87
3304524;3;Rio Das Ostras;33;RJ;n„o metropolitana;mata atlantica;36,21;Aw;149562;99,25;94,9
3304557;3;Rio De Janeiro;33;RJ;metropolitana;mata atlantica;13,58;Am;6625849;84,43;54,65
3304607;3;Santa Maria Madalena;33;RJ;n„o metropolitana;mata atlantica;384,74;Aw;9704;88,59;82,2
3304706;3;Santo Ant√¥nio De P√°dua;33;RJ;n„o metropolitana;mata atlantica;175,28;Aw;40870;76,13;13,06
3304755;3;S√£o Francisco De Itabapoana;33;RJ;n„o metropolitana;mata atlantica;24,35;Aw;44939;81,9;75,27
3304805;3;S√£o Fid√©lis;33;RJ;n„o metropolitana;mata atlantica;281,82;Aw;38711;93,78;82,01
3304904;3;S√£o Gon√ßalo;33;RJ;metropolitana;mata atlantica;57,39;Aw;929446;93,64;36,76
3305000;3;S√£o Jo√£o Da Barra;33;RJ;n„o metropolitana;mata atlantica;4,36;Aw;36518;98,17;94,44
3305109;3;S√£o Jo√£o De Meriti;33;RJ;metropolitana;mata atlantica;29,74;Am;393773;82,72;65,6
3305133;3;S√£o Jos√© De Ub√°;33;RJ;n„o metropolitana;mata atlantica;238,05;Aw;7070;96,77;40,22
3305158;3;S√£o Jos√© Do Vale Do Rio Preto;33;RJ;n„o metropolitana;mata atlantica;788,56;Cwb;22125;96,06;81,36
3305208;3;S√£o Pedro Da Aldeia;33;RJ;n„o metropolitana;mata atlantica;21,63;Aw;102290;64,6;48,89
3305307;3;S√£o Sebasti√£o Do Alto;33;RJ;n„o metropolitana;mata atlantica;250,73;Aw;7707;83,45;68,14
3305406;3;Sapucaia;33;RJ;n„o metropolitana;mata atlantica;588,46;Cwa;18585;93,71;55,45
3305505;3;Saquarema;33;RJ;n„o metropolitana;mata atlantica;56,67;Aw;88755;92,74;65,2
3305554;3;Serop√©dica;33;RJ;metropolitana;mata atlantica;40,04;Aw;85359;89,42;61,15
3305604;3;Silva Jardim;33;RJ;n„o metropolitana;mata atlantica;140,05;Aw;21509;83,86;29,79
3305703;3;Sumidouro;33;RJ;n„o metropolitana;mata atlantica;828,95;Cwb;18286;93,56;59,13
3305752;3;Tangu√°;33;RJ;metropolitana;mata atlantica;145,04;Aw;31169;96,98;69,27
3305802;3;Teres√≥polis;33;RJ;n„o metropolitana;mata atlantica;1055,44;Cfb;189036;69,02;32,01
3305901;3;Trajano De Moraes;33;RJ;n„o metropolitana;mata atlantica;767,46;Cfb;10303;97,3;82,96
3306008;3;Tr√™s Rios;33;RJ;n„o metropolitana;mata atlantica;424,86;Cwa;76789;94,68;73,4
3306107;3;Valen√ßa;33;RJ;n„o metropolitana;mata atlantica;638,59;Cwa;72264;75,28;65,95
3306156;3;Varre-Sai;33;RJ;n„o metropolitana;mata atlantica;680,6;Cfa;10209;95,63;74,59
3306206;3;Vassouras;33;RJ;n„o metropolitana;mata atlantica;517,14;Cwa;38081;99,75;96,35
3306305;3;Volta Redonda;33;RJ;n„o metropolitana;mata atlantica;453,85;Cwa;270543;95,99;95,94
3500105;3;Adamantina;35;SP;n„o metropolitana;mata atlantica;388,46;Aw;34357;96;94,42
3500204;3;Adolfo;35;SP;n„o metropolitana;mata atlantica;401,09;Aw;4339;91,09;90,53
3500303;3;Agua√≠;35;SP;n„o metropolitana;mata atlantica;651,53;Cwa;31561;96,64;85,63
3500402;3;√Åguas Da Prata;35;SP;n„o metropolitana;mata atlantica;1187,88;Cwb;7075;97,97;93,26
3500501;3;√Åguas De Lind√≥ia;35;SP;n„o metropolitana;mata atlantica;903,71;Cwb;18859;87,55;75,57
3500550;3;√Åguas De Santa B√°rbara;35;SP;n„o metropolitana;cerrado;634,69;Cfa;7118;99,9;97,98
3500600;3;√Åguas De S√£o Pedro;35;SP;n„o metropolitana;mata atlantica;494;Cfa;3097;97,11;95,23
3500709;3;Agudos;35;SP;n„o metropolitana;cerrado;602,87;Cfa;37525;92,33;58,49
3500758;3;Alambari;35;SP;n„o metropolitana;mata atlantica;606,72;Cfa;6086;86,65;84,5
3500808;3;Alfredo Marcondes;35;SP;n„o metropolitana;mata atlantica;393,38;Aw;4458;86,05;99,67
3500907;3;Altair;35;SP;n„o metropolitana;mata atlantica;501,13;Aw;3383;91,2;88,65
3501004;3;Altin√≥polis;35;SP;n„o metropolitana;cerrado;741,13;Cwa;16845;80;83,34
3501103;3;Alto Alegre;35;SP;n„o metropolitana;mata atlantica;434,27;Aw;3837;98,71;85,05
3501152;3;Alum√≠nio;35;SP;n„o metropolitana;mata atlantica;834,47;Cfb;17170;71,64;82,57
3501202;3;√Ålvares Florence;35;SP;n„o metropolitana;mata atlantica;474,15;Aw;3881;91,52;88,57
3501301;3;√Ålvares Machado;35;SP;n„o metropolitana;mata atlantica;402,3;Aw;27361;91,89;93,87
3501400;3;√Ålvaro De Carvalho;35;SP;n„o metropolitana;mata atlantica;527,93;Cfa;4716;96,05;90
3501509;3;Alvinl√¢ndia;35;SP;n„o metropolitana;mata atlantica;580,04;Cfa;2893;99,91;98,82
3501608;3;Americana;35;SP;n„o metropolitana;mata atlantica;573,22;Cfa;243674;99,53;99,22
3501707;3;Am√©rico Brasiliense;35;SP;n„o metropolitana;cerrado;636,27;Cwa;31996;87,24;87,2
3501806;3;Am√©rico De Campos;35;SP;n„o metropolitana;mata atlantica;480,34;Aw;5790;97,42;89,71
3501905;3;Amparo;35;SP;n„o metropolitana;mata atlantica;796,6;Cfb;69952;86,39;77,51
3502002;3;Anal√¢ndia;35;SP;n„o metropolitana;cerrado;793,5;Cwa;4577;94,16;91,18
3502101;3;Andradina;35;SP;n„o metropolitana;mata atlantica;363,08;Aw;59464;90,25;84,49
3502200;3;Angatuba;35;SP;n„o metropolitana;cerrado;648,49;Cfa;23928;92,1;90,01
3502309;3;Anhembi;35;SP;n„o metropolitana;cerrado;517,08;Cfa;5659;83,54;87
3502408;3;Anhumas;35;SP;n„o metropolitana;mata atlantica;424,18;Cfa;4005;98,15;96,79
3502507;3;Aparecida;35;SP;n„o metropolitana;mata atlantica;773,48;Cwa;32927;85,19;82,04
3502606;3;Aparecida D'oeste;35;SP;n„o metropolitana;mata atlantica;371,85;Aw;4030;88,93;55,47
3502705;3;Apia√≠;35;SP;n„o metropolitana;mata atlantica;867,29;Cfb;24978;91,23;66,58
3502754;3;Ara√ßariguama;35;SP;n„o metropolitana;mata atlantica;761,56;Cfb;22673;98,98;98
3502804;3;Ara√ßatuba;35;SP;n„o metropolitana;mata atlantica;380,05;Aw;213929;97,61;53,73
3502903;3;Ara√ßoiaba Da Serra;35;SP;n„o metropolitana;mata atlantica;618,04;Cfa;32922;93,63;93,27
3503000;3;Aramina;35;SP;n„o metropolitana;cerrado;571,37;Aw;5419;90,2;87,89
3503109;3;Arandu;35;SP;n„o metropolitana;mata atlantica;621,75;Cfa;6654;90,95;60,81
3503158;3;Arape√≠;35;SP;n„o metropolitana;mata atlantica;835,8;Cwa;2469;99,3;98,62
3503208;3;Araraquara;35;SP;n„o metropolitana;cerrado;639,62;Cwa;250304;99,01;98,73
3503307;3;Araras;35;SP;n„o metropolitana;mata atlantica;654,3;Cwa;131300;72,63;67,49
3503356;3;Arco-√çris;35;SP;n„o metropolitana;mata atlantica;416,85;Aw;2044;86,28;90,26
3503406;3;Arealva;35;SP;n„o metropolitana;cerrado;505,34;Cfa;8079;81,79;65,44
3503505;3;Areias;35;SP;n„o metropolitana;mata atlantica;1030,95;Cwa;3616;98,81;98,91
3503604;3;Arei√≥polis;35;SP;n„o metropolitana;mata atlantica;621,67;Cfa;9805;96,85;95,66
3503703;3;Ariranha;35;SP;n„o metropolitana;mata atlantica;564,49;Cwa;7595;98,29;90,93
3503802;3;Artur Nogueira;35;SP;n„o metropolitana;mata atlantica;614,73;Cwa;55352;99,3;86,28
3503901;3;Aruj√°;35;SP;metropolitana;mata atlantica;771,98;Cfb;97595;79,01;74,21
3503950;3;Asp√°sia;35;SP;n„o metropolitana;mata atlantica;429,19;Aw;1860;98,59;97,99
3504008;3;Assis;35;SP;n„o metropolitana;cerrado;534,54;Cfa;100447;98,18;81,52
3504107;3;Atibaia;35;SP;n„o metropolitana;mata atlantica;844,97;Cfb;171672;90,99;92,37
3504206;3;Auriflama;35;SP;n„o metropolitana;mata atlantica;407,51;Aw;13432;86,68;76,12
3504305;3;Ava√≠;35;SP;n„o metropolitana;mata atlantica;500,09;Cfa;4553;95,24;94,17
3504404;3;Avanhandava;35;SP;n„o metropolitana;mata atlantica;429,52;Aw;11257;97,2;95,6
3504503;3;Avar√©;35;SP;n„o metropolitana;cerrado;702,76;Cfa;92659;97,24;93,55
3504602;3;Bady Bassitt;35;SP;n„o metropolitana;mata atlantica;488,22;Aw;26991;89,81;91,51
3504701;3;Balbinos;35;SP;n„o metropolitana;mata atlantica;477,7;Cfa;3886;92,62;92,09
3504800;3;B√°lsamo;35;SP;n„o metropolitana;mata atlantica;536,28;Aw;9598;90,92;85,59
3504909;3;Bananal;35;SP;n„o metropolitana;mata atlantica;934,72;Cfb;9690;92,39;56
3505005;3;Bar√£o De Antonina;35;SP;n„o metropolitana;mata atlantica;538,36;Cfa;3533;90,15;89,96
3505104;3;Barbosa;35;SP;n„o metropolitana;mata atlantica;391,79;Aw;5623;95,75;97,91
3505203;3;Bariri;35;SP;n„o metropolitana;mata atlantica;482,65;Cwa;31584;98,76;98,96
3505302;3;Barra Bonita;35;SP;n„o metropolitana;mata atlantica;524,09;Cfa;34430;77,53;25,59
3505351;3;Barra Do Chap√©u;35;SP;n„o metropolitana;mata atlantica;816,03;Cfb;5135;80,45;45,09
3505401;3;Barra Do Turvo;35;SP;n„o metropolitana;mata atlantica;630;Cfb;7318;96,87;96,59
3505500;3;Barretos;35;SP;n„o metropolitana;cerrado;523,97;Aw;119427;98,75;98,38
3505609;3;Barrinha;35;SP;n„o metropolitana;mata atlantica;552,67;Cwa;32465;99,93;95,58
3505708;3;Barueri;35;SP;metropolitana;mata atlantica;780,34;Cfb;342613;87,69;89,28
3505807;3;Bastos;35;SP;n„o metropolitana;mata atlantica;426,49;Aw;21516;96,85;97,29
3505906;3;Batatais;35;SP;n„o metropolitana;mata atlantica;802,86;Cwa;59342;99,4;98,42
3506003;3;Bauru;35;SP;metropolitana;cerrado;532,11;Cfa;388686;96,38;96,63
3506102;3;Bebedouro;35;SP;n„o metropolitana;cerrado;575,24;Cwa;75709;92,69;97,91
3506201;3;Bento De Abreu;35;SP;n„o metropolitana;mata atlantica;390,81;Aw;2606;93,16;93,15
3506300;3;Bernardino De Campos;35;SP;n„o metropolitana;mata atlantica;608,23;Cfa;11623;99,67;78,62
3506359;3;Bertioga;35;SP;n„o metropolitana;mata atlantica;249,04;Af;64018;92,02;91,34
3506409;3;Bilac;35;SP;n„o metropolitana;mata atlantica;439,51;Aw;7310;97,85;97,63
3506508;3;Birigui;35;SP;n„o metropolitana;mata atlantica;408,05;Aw;118365;94,49;80,35
3506607;3;Biritiba Mirim;35;SP;metropolitana;mata atlantica;794,64;Cfb;30195;93,95;95,95
3506706;3;Boa Esperan√ßa Do Sul;35;SP;n„o metropolitana;cerrado;515,63;Cwa;12722;96,01;95,35
3506805;3;Bocaina;35;SP;n„o metropolitana;mata atlantica;535,72;Cwa;11265;92,13;72,09
3506904;3;Bofete;35;SP;n„o metropolitana;cerrado;617,26;Cfa;9943;98,45;89,05
3507001;3;Boituva;35;SP;n„o metropolitana;mata atlantica;572,61;Cfa;64799;99,37;96,4
3507100;3;Bom Jesus Dos Perd√µes;35;SP;n„o metropolitana;mata atlantica;975,96;Cfb;24365;94,95;64,38
3507159;3;Bom Sucesso De Itarar√©;35;SP;n„o metropolitana;mata atlantica;961,21;Cfb;3585;82,01;84,93
3507209;3;Bor√°;35;SP;n„o metropolitana;mata atlantica;484,52;Cfa;877;90,29;93,47
3507308;3;Borac√©ia;35;SP;n„o metropolitana;mata atlantica;476,6;Cwa;4720;91,95;92,56
3507407;3;Borborema;35;SP;n„o metropolitana;mata atlantica;443,18;Aw;13366;91,01;87,87
3507456;3;Borebi;35;SP;n„o metropolitana;cerrado;659,49;Cfa;2722;97,68;96,03
3507506;3;Botucatu;35;SP;n„o metropolitana;cerrado;692,04;Cfa;145272;99,34;87,83
3507605;3;Bragan√ßa Paulista;35;SP;n„o metropolitana;mata atlantica;858,46;Cfb;181556;90,24;88,92
3507704;3;Bra√∫na;35;SP;n„o metropolitana;mata atlantica;445,78;Aw;5358;95,32;83,6
3507753;3;Brejo Alegre;35;SP;n„o metropolitana;mata atlantica;386,29;Aw;2561;97,84;98,36
3507803;3;Brodowski;35;SP;n„o metropolitana;mata atlantica;676;Cwa;25334;96,96;92,25
3507902;3;Brotas;35;SP;n„o metropolitana;cerrado;707,94;Cwa;23751;84,56;79,5
3508009;3;Buri;35;SP;n„o metropolitana;mata atlantica;652,04;Cfa;20038;95,47;91,04
3508108;3;Buritama;35;SP;n„o metropolitana;mata atlantica;382,38;Aw;17203;86,3;89,15
3508207;3;Buritizal;35;SP;n„o metropolitana;cerrado;767,02;Cwa;4253;89,35;86,44
3508306;3;Cabr√°lia Paulista;35;SP;n„o metropolitana;cerrado;565,42;Cfa;4299;98,44;90,08
3508405;3;Cabre√∫va;35;SP;n„o metropolitana;mata atlantica;807,72;Cfb;45941;98,93;87,27
3508504;3;Ca√ßapava;35;SP;n„o metropolitana;mata atlantica;634,38;Cfa;96530;96,05;90,37
3508603;3;Cachoeira Paulista;35;SP;n„o metropolitana;mata atlantica;683,94;Cwa;32390;83,74;68,4
3508702;3;Caconde;35;SP;n„o metropolitana;mata atlantica;916,66;Cwb;16947;90,1;89,82
3508801;3;Cafel√¢ndia;35;SP;n„o metropolitana;mata atlantica;454,09;Aw;16478;84,1;74,83
3508900;3;Caiabu;35;SP;n„o metropolitana;mata atlantica;377,02;Aw;3712;99,76;92,33
3509007;3;Caieiras;35;SP;metropolitana;mata atlantica;855,95;Cfb;98600;59,25;47,11
3509106;3;Caiu√°;35;SP;n„o metropolitana;mata atlantica;336,43;Aw;5437;99,01;77,33
3509205;3;Cajamar;35;SP;metropolitana;mata atlantica;801,63;Cfb;101500;95,95;69,8
3509254;3;Cajati;35;SP;n„o metropolitana;mata atlantica;368,7;Cfa;28834;94,1;98,39
3509304;3;Cajobi;35;SP;n„o metropolitana;mata atlantica;518,34;Aw;9129;96,18;88,83
3509403;3;Cajuru;35;SP;n„o metropolitana;cerrado;718,05;Cwa;23845;95,85;92,37
3509452;3;Campina Do Monte Alegre;35;SP;n„o metropolitana;cerrado;625,59;Cfa;5992;99,55;91,85
3509502;3;Campinas;35;SP;metropolitana;mata atlantica;669,51;Cfa;1170247;99,64;77,05
3509601;3;Campo Limpo Paulista;35;SP;n„o metropolitana;mata atlantica;837,48;Cfb;81355;99,14;85,1
3509700;3;Campos Do Jord√£o;35;SP;n„o metropolitana;mata atlantica;1601,42;Cfb;45177;79,87;78,85
3509809;3;Campos Novos Paulista;35;SP;n„o metropolitana;cerrado;527,17;Cfa;4837;90,77;77,74
3509908;3;Canan√©ia;35;SP;n„o metropolitana;mata atlantica;104,36;Cfa;13615;96,34;86,39
3509957;3;Canas;35;SP;n„o metropolitana;mata atlantica;588,78;Cwa;4954;95,6;93,89
3510005;3;C√¢ndido Mota;35;SP;n„o metropolitana;mata atlantica;433,23;Cfa;29530;90,55;86,41
3510104;3;C√¢ndido Rodrigues;35;SP;n„o metropolitana;mata atlantica;553,17;Cwa;2907;98,28;88,34
3510153;3;Canitar;35;SP;n„o metropolitana;mata atlantica;465,06;Cfa;6369;90,64;86,35
3510203;3;Cap√£o Bonito;35;SP;n„o metropolitana;mata atlantica;732,42;Cfa;46215;97,94;63,45
3510302;3;Capela Do Alto;35;SP;n„o metropolitana;mata atlantica;586,4;Cfa;22679;97,99;89,56
3510401;3;Capivari;35;SP;n„o metropolitana;mata atlantica;571,35;Cfa;50954;99,26;88,59
3510500;3;Caraguatatuba;35;SP;n„o metropolitana;mata atlantica;351,26;Cfa;132558;99,48;88,03
3510609;3;Carapicu√≠ba;35;SP;metropolitana;mata atlantica;780,11;Cfb;406221;94,39;87,71
3510708;3;Cardoso;35;SP;n„o metropolitana;mata atlantica;425,9;Aw;11288;91,2;91,85
3510807;3;Casa Branca;35;SP;n„o metropolitana;mata atlantica;658,51;Cwa;28107;81,6;66,91
3510906;3;C√°ssia Dos Coqueiros;35;SP;n„o metropolitana;cerrado;939,94;Cwb;2777;80,23;82,24
3511003;3;Castilho;35;SP;n„o metropolitana;mata atlantica;316,33;Aw;19902;99,31;99,06
3511102;3;Catanduva;35;SP;n„o metropolitana;mata atlantica;533,41;Cwa;114953;94,28;90,8
3511201;3;Catigu√°;35;SP;n„o metropolitana;mata atlantica;531,73;Aw;7004;91,71;95,41
3511300;3;Cedral;35;SP;n„o metropolitana;mata atlantica;519,75;Aw;11922;93,96;91,32
3511409;3;Cerqueira C√©sar;35;SP;n„o metropolitana;cerrado;676,49;Cfa;21440;98,94;95,52
3511508;3;Cerquilho;35;SP;n„o metropolitana;mata atlantica;558,15;Cfa;44024;96,24;73,06
3511607;3;Ces√°rio Lange;35;SP;n„o metropolitana;mata atlantica;582;Cfa;18811;97,14;87,77
3511706;3;Charqueada;35;SP;n„o metropolitana;cerrado;559,9;Cwa;15739;96,2;96,25
3511904;3;Clementina;35;SP;n„o metropolitana;mata atlantica;424,94;Aw;7005;94,33;94,84
3512001;3;Colina;35;SP;n„o metropolitana;cerrado;564,37;Aw;18411;81,42;83,07
3512100;3;Col√¥mbia;35;SP;n„o metropolitana;cerrado;502,08;Aw;6642;97,28;99,09
3512209;3;Conchal;35;SP;n„o metropolitana;cerrado;637,99;Cwa;28184;95,29;79,88
3512308;3;Conchas;35;SP;n„o metropolitana;mata atlantica;511,48;Cfa;17184;98,32;92,37
3512407;3;Cordeir√≥polis;35;SP;n„o metropolitana;mata atlantica;675,39;Cwa;26585;84,5;82,5
3512506;3;Coroados;35;SP;n„o metropolitana;mata atlantica;427,89;Aw;5395;83,77;76,71
3512605;3;Coronel Macedo;35;SP;n„o metropolitana;mata atlantica;601,42;Cfa;4226;80,3;66,94
3512704;3;Corumbata√≠;35;SP;n„o metropolitana;mata atlantica;681,84;Cwa;4667;99,51;94,91
3512803;3;Cosm√≥polis;35;SP;n„o metropolitana;mata atlantica;576,11;Cfa;59715;79,65;74,16
3512902;3;Cosmorama;35;SP;n„o metropolitana;mata atlantica;484,9;Aw;9315;99,29;81,94
3513009;3;Cotia;35;SP;metropolitana;mata atlantica;905,91;Cfb;289622;98,18;97,79
3513108;3;Cravinhos;35;SP;n„o metropolitana;mata atlantica;659,25;Cwa;33252;85,99;77,91
3513207;3;Cristais Paulista;35;SP;n„o metropolitana;mata atlantica;879,67;Cwb;9375;85,5;68,04
3513306;3;Cruz√°lia;35;SP;n„o metropolitana;mata atlantica;381,7;Cfa;2086;98,69;96,38
3513405;3;Cruzeiro;35;SP;n„o metropolitana;mata atlantica;766,27;Cwa;75592;99,05;63,42
3513504;3;Cubat√£o;35;SP;n„o metropolitana;mata atlantica;112,93;Af;128645;66,13;53,47
3513603;3;Cunha;35;SP;n„o metropolitana;mata atlantica;1083,81;Cfb;22125;92,56;93,37
3513702;3;Descalvado;35;SP;n„o metropolitana;cerrado;699,93;Cwa;31916;99,61;97,5
3513801;3;Diadema;35;SP;metropolitana;mata atlantica;796,11;Cfb;404738;84,21;79,63
3513850;3;Dirce Reis;35;SP;n„o metropolitana;mata atlantica;387,11;Aw;1621;77,39;69,91
3513900;3;Divinol√¢ndia;35;SP;n„o metropolitana;mata atlantica;1193,66;Cwb;11137;98,27;98,85
3514007;3;Dobrada;35;SP;n„o metropolitana;mata atlantica;605,32;Cwa;8765;95,96;95,72
3514106;3;Dois C√≥rregos;35;SP;n„o metropolitana;mata atlantica;636,81;Cfa;24170;94,65;94,11
3514205;3;Dolcin√≥polis;35;SP;n„o metropolitana;mata atlantica;449,61;Aw;2511;97;97,43
3514304;3;Dourado;35;SP;n„o metropolitana;mata atlantica;566,9;Cfa;8233;96,02;94,2
3514403;3;Dracena;35;SP;n„o metropolitana;mata atlantica;351,17;Aw;45248;92,35;94,57
3514502;3;Duartina;35;SP;n„o metropolitana;mata atlantica;561,07;Cfa;12329;97,78;97,11
3514601;3;Dumont;35;SP;n„o metropolitana;mata atlantica;593,66;Cwa;9476;86,57;85,09
3514700;3;Echapor√£;35;SP;n„o metropolitana;cerrado;542,87;Cfa;6157;78,49;63,45
3514809;3;Eldorado;35;SP;n„o metropolitana;mata atlantica;303,57;Cfa;13402;94,01;88,4
3514908;3;Elias Fausto;35;SP;n„o metropolitana;mata atlantica;577;Cfa;17832;97,18;100
3514924;3;Elisi√°rio;35;SP;n„o metropolitana;mata atlantica;484,71;Aw;3141;86,64;85,64
3514957;3;Emba√∫ba;35;SP;n„o metropolitana;mata atlantica;518,38;Aw;2331;99,32;79,63
3515004;3;Embu Das Artes;35;SP;metropolitana;mata atlantica;819,4;Cfb;277249;97,88;56,98
3515103;3;Embu-Gua√ßu;35;SP;metropolitana;mata atlantica;789,01;Cfb;63129;88;83,86
3515129;3;Emilian√≥polis;35;SP;n„o metropolitana;mata atlantica;347,88;Aw;3002;95,38;87,07
3515152;3;Engenheiro Coelho;35;SP;n„o metropolitana;mata atlantica;638,3;Cwa;20119;95,24;93,48
3515186;3;Esp√≠rito Santo Do Pinhal;35;SP;n„o metropolitana;mata atlantica;800,28;Cwb;39700;92,6;83,97
3515194;3;Esp√≠rito Santo Do Turvo;35;SP;n„o metropolitana;cerrado;534,76;Cfa;4095;86,05;81,85
3515202;3;Estrela D'oeste;35;SP;n„o metropolitana;mata atlantica;456,51;Aw;9405;77,22;85,6
3515301;3;Estrela Do Norte;35;SP;n„o metropolitana;mata atlantica;368,9;Cfa;2596;67,36;63,01
3515350;3;Euclides Da Cunha Paulista;35;SP;n„o metropolitana;mata atlantica;328,64;Aw;7831;91,1;91,23
3515400;3;Fartura;35;SP;n„o metropolitana;mata atlantica;547,93;Cfa;16782;97,26;98,26
3515509;3;Fernand√≥polis;35;SP;n„o metropolitana;mata atlantica;464,74;Aw;71826;87,74;85,32
3515608;3;Fernando Prestes;35;SP;n„o metropolitana;mata atlantica;543,35;Cwa;5925;91,24;66,73
3515657;3;Fern√£o;35;SP;n„o metropolitana;mata atlantica;562,49;Cfa;1660;99,12;85,57
3515707;3;Ferraz De Vasconcelos;35;SP;metropolitana;mata atlantica;801,78;Cfb;187253;84,56;99,52
3515806;3;Flora Rica;35;SP;n„o metropolitana;mata atlantica;341,5;Aw;1487;84,77;91,33
3515905;3;Floreal;35;SP;n„o metropolitana;mata atlantica;457,95;Aw;2735;90,63;91,07
3516002;3;Fl√≥rida Paulista;35;SP;n„o metropolitana;mata atlantica;372,57;Aw;13009;92,57;91,82
3516101;3;Flor√≠nea;35;SP;n„o metropolitana;mata atlantica;370,93;Cfa;3860;99,55;98,51
3516200;3;Franca;35;SP;n„o metropolitana;cerrado;909,13;Cwb;370378;97,89;59,14
3516309;3;Francisco Morato;35;SP;metropolitana;mata atlantica;826,79;Cfb;182265;98,22;74,88
3516408;3;Franco Da Rocha;35;SP;metropolitana;mata atlantica;812,99;Cfb;159367;88,68;85,22
3516507;3;Gabriel Monteiro;35;SP;n„o metropolitana;mata atlantica;426,01;Aw;2760;84,72;88,49
3516606;3;G√°lia;35;SP;n„o metropolitana;mata atlantica;592,33;Cfa;6054;93,28;95,38
