muni_code;dengue_pattern_10_19;dengue_pattern_20_22;Transition;temp_med;umid_med;precip_tot;thr_temp;thr_umid;thr_prec;thr_temp_umid;muni_name;uf_code;uf_acr;tipo_regiao;bioma;altitude;koppen;pop22;prop_esgot;prop_abast;prop_residuo
1400050;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;78,7;775,4;366,3;351,7;11,7;351,7;Alto Alegre;14;RR;metropolitana;amazonia;445,62;Am;23582;18,7;65,25;36,24
1400100;Epidêmico;Epidêmico;Se manteve;27,5;75,4;670,4;366,3;329,3;8,7;329,3;Boa Vista;14;RR;metropolitana;amazonia;87,63;Am;408157;55,38;99,16;96,36
1400159;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;25,9;78,6;844,3;366,3;362,3;11,3;362,3;Bonfim;14;RR;metropolitana;amazonia;125,7;Am;16169;39,93;91,78;34,74
1400175;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,4;79,5;783,9;366,3;359,7;11;359,7;Cantá;14;RR;metropolitana;amazonia;146,81;Am;18030;11,26;93,4;23,86
1400209;Epidêmico;Episódico/Epidêmico;Melhorou;26,8;82,1;830,1;366,3;362;11;362;Caracaraí;14;RR;nao metropolitana;amazonia;107,84;Af;20780;58,03;88,53;61,18
1400233;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26;83,5;885;366,3;362,3;11,7;362,3;Caroebe;14;RR;nao metropolitana;amazonia;219,43;Af;10555;15,59;94,48;44,68
1400282;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;81,6;787,3;366,3;362;9,7;362;Iracema;14;RR;nao metropolitana;amazonia;313,08;Am;11000;51,16;80,99;45,7
1400308;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;80,4;775,1;366,3;358,7;10;358,7;Mucajaí;14;RR;metropolitana;amazonia;217,67;Am;17058;3,95;94,38;56,09
1400407;Episódico/Epidêmico;Episódico;Melhorou;26,9;74,1;584,4;366,3;339;8,7;339;Normandia;14;RR;nao metropolitana;amazonia;179,46;Am;15264;16,46;65,16;22,44
1400456;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;23,7;81,7;921,8;366,3;363,3;10;363,3;Pacaraima;14;RR;nao metropolitana;amazonia;349,74;Am;19317;25,99;79,57;54,07
1400472;Epidêmico;Epidêmico;Se manteve;26,3;83,9;879,4;366,3;364,7;11,7;364,7;Rorainópolis;14;RR;nao metropolitana;amazonia;64,26;Af;29932;11,66;87,92;56,06
1400506;Episódico/Epidêmico;Epidêmico;Piorou;26,1;83,4;841,6;366,3;362,7;9,7;362,7;São João Da Baliza;14;RR;nao metropolitana;amazonia;147,2;Af;8011;25,84;95,45;65,4
1400605;Episódico/Epidêmico;Episódico;Melhorou;26;83,5;885;366,3;362,3;11,7;362,3;São Luiz;14;RR;nao metropolitana;amazonia;121,64;Af;6192;44,23;94,86;65,86
1400704;Episódico;Episódico;Se manteve;23,9;76,6;544,4;366,3;362,7;4,7;362,7;Uiramutã;14;RR;nao metropolitana;amazonia;759,87;Am;13764;5,61;47,3;11,01
1500107;Epidêmico;Episódico/Epidêmico;Melhorou;27,1;81,7;804,7;366,3;366,3;10,3;366,3;Abaetetuba;15;PA;nao metropolitana;amazonia;13,29;Af;158042;17,63;68,85;63,13
1500131;Episódico/Epidêmico;Episódico;Melhorou;26,8;75,7;544,8;366,3;329;6,3;329;Abel Figueiredo;15;PA;nao metropolitana;amazonia;212,29;Aw;6119;9,79;91,75;81,63
1500206;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,8;82;688,5;366,3;366,3;7;366,3;Acará;15;PA;nao metropolitana;amazonia;34,87;Af;63268;6,4;64,02;25,89
1500305;Episódico;Episódico;Se manteve;27;85,1;1124,8;366,3;366,3;14,3;366,3;Afuá;15;PA;nao metropolitana;amazonia;11,92;Am;38020;3,61;26,56;29,64
1500347;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;25,4;77,5;528,4;366,3;330,7;5,3;330,7;Água Azul Do Norte;15;PA;nao metropolitana;amazonia;313,6;Am;16672;20,37;94,37;31,57
1500404;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,1;81,7;805,8;366,3;364,7;10;364,7;Alenquer;15;PA;nao metropolitana;amazonia;316,49;Am;86096;20,31;79,14;45,45
1500503;Episódico;Sem transmissão;Melhorou;27,3;83,1;736,3;366,3;366,3;7,3;366,3;Almeirim;15;PA;nao metropolitana;amazonia;271,02;Am;38843;34,88;78,53;64,8
1500602;Epidêmico;Epidêmico;Se manteve;26,9;82,4;677,3;366,3;366,3;7,7;366,3;Altamira;15;PA;nao metropolitana;amazonia;266,33;Am;135067;18,75;86,98;79,6
1500701;Episódico;Episódico;Se manteve;26,7;84,4;898,2;366,3;366,3;9,7;366,3;Anajás;15;PA;nao metropolitana;amazonia;19,92;Am;34065;9,37;21,06;35,89
1500800;Epidêmico;Episódico/Epidêmico;Melhorou;26,9;82,7;896,3;366,3;366,3;10,7;366,3;Ananindeua;15;PA;metropolitana;amazonia;15,77;Af;515745;55,45;92,1;97,75
1500859;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;82,1;727,3;366,3;365,3;10,3;365,3;Anapu;15;PA;nao metropolitana;amazonia;144,96;Am;33566;1,75;85,26;41,42
1500909;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,4;84,6;923,3;366,3;366,3;15;366,3;Augusto Corrêa;15;PA;nao metropolitana;amazonia;26,43;Am;43691;26,8;82,76;28,12
1500958;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;80,6;618,2;366,3;366,3;6,7;366,3;Aurora Do Pará;15;PA;nao metropolitana;amazonia;47,52;Am;32772;18,41;83,67;30,18
1501006;Episódico;Sem transmissão;Melhorou;26,7;85,2;882,2;366,3;366,3;11,3;366,3;Aveiro;15;PA;nao metropolitana;amazonia;97,51;Af;18343;8,55;67,11;19
1501105;Episódico;Episódico;Se manteve;27,3;83,5;820,1;366,3;366,3;12,3;366,3;Bagre;15;PA;nao metropolitana;amazonia;30,93;Af;35265;2,96;43,17;37,99
1501204;Episódico/Epidêmico;Episódico;Melhorou;27,4;81;723,9;366,3;366,3;10;366,3;Baião;15;PA;nao metropolitana;amazonia;40,53;Am;51844;24,24;80,15;34,88
1501253;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;25,4;75,9;567,2;366,3;318,3;6,3;318,3;Bannach;15;PA;nao metropolitana;amazonia;420,97;Am;3730;1,83;87,7;34,65
1501303;Epidêmico;Episódico/Epidêmico;Melhorou;27;82,5;802,8;366,3;366,3;9;366,3;Barcarena;15;PA;nao metropolitana;amazonia;13,55;Af;126733;29,4;82;82,96
1501402;Epidêmico;Epidêmico;Se manteve;26,9;82,7;896,3;366,3;366,3;10,7;366,3;Belém;15;PA;metropolitana;amazonia;8,21;Am;1367336;68,41;96,09;96,72
1501451;Episódico/Epidêmico;Episódico;Melhorou;27,2;80,1;1065,6;366,3;366,3;18,3;366,3;Belterra;15;PA;nao metropolitana;amazonia;129,83;Am;18060;21,24;68,7;39,76
1501501;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;82,7;896,3;366,3;366,3;10,7;366,3;Benevides;15;PA;metropolitana;amazonia;24,53;Af;56152;17,4;94,01;85,42
1501576;Episódico;Episódico;Se manteve;27;76,6;523,1;366,3;341,3;5;341,3;Bom Jesus Do Tocantins;15;PA;nao metropolitana;amazonia;155,19;Aw;14511;13,23;88,43;54,85
1501600;Episódico;Sem transmissão;Melhorou;26,6;81,7;742,3;366,3;366,3;5;366,3;Bonito;15;PA;nao metropolitana;amazonia;53,59;Am;12892;13,94;88,71;33,57
1501709;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,4;84,1;809,1;366,3;366,3;9;366,3;Bragança;15;PA;nao metropolitana;amazonia;39,13;Am;121793;14,75;73,89;61,48
1501725;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,5;81,4;657,4;366,3;366;7,3;366;Brasil Novo;15;PA;nao metropolitana;amazonia;161,73;Am;30214;2,52;81,02;45,85
1501758;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,1;76,7;472,9;366,3;339,3;3,3;339,3;Brejo Grande Do Araguaia;15;PA;nao metropolitana;amazonia;170,68;Aw;6791;7,63;93,52;43,75
1501782;Episódico/Epidêmico;Episódico;Melhorou;27,4;79,9;779,9;366,3;366,3;12,7;366,3;Breu Branco;15;PA;nao metropolitana;amazonia;80,19;Am;40157;5,48;88,19;64,26
1501808;Episódico/Epidêmico;Episódico;Melhorou;27,2;83,4;789,1;366,3;366,3;11;366,3;Breves;15;PA;nao metropolitana;amazonia;18,54;Af;114628;7,6;45,63;53,87
1501907;Episódico;Episódico;Se manteve;26,9;82;744,6;366,3;366,3;6;366,3;Bujaru;15;PA;nao metropolitana;amazonia;30,73;Af;27049;10,62;73,37;31,05
1501956;Episódico;Episódico;Se manteve;26,4;82,3;679,9;366,3;366,3;5;366,3;Cachoeira Do Piriá;15;PA;nao metropolitana;amazonia;53,36;Am;26510;2,94;71,33;18,85
1502004;Sem transmissão;Sem transmissão;Se manteve;27;83;881,1;366,3;366,3;10,7;366,3;Cachoeira Do Arari;15;PA;nao metropolitana;amazonia;5,62;Am;22950;39,01;76,66;32,6
1502103;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,4;82,4;862,6;366,3;366,3;11,3;366,3;Cametá;15;PA;nao metropolitana;amazonia;14,32;Af;134734;11,43;62,33;44,61
1502152;Episódico/Epidêmico;Epidêmico;Piorou;25,9;77,5;499,5;366,3;331,7;6;331,7;Canaã Dos Carajás;15;PA;nao metropolitana;amazonia;356,43;Am;75433;36,85;94,89;84,2
1502202;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,5;83,3;756,8;366,3;366,3;7,7;366,3;Capanema;15;PA;nao metropolitana;amazonia;33,62;Am;70321;65,76;90,45;82,88
1502301;Episódico/Epidêmico;Episódico;Melhorou;26,5;81,7;649,2;366,3;366,3;7,3;366,3;Capitão Poço;15;PA;nao metropolitana;amazonia;74,23;Am;56331;3,31;86,79;49,22
1502400;Epidêmico;Epidêmico;Se manteve;26,8;82,3;887,4;366,3;366,3;10,3;366,3;Castanhal;15;PA;metropolitana;amazonia;38,74;Am;200003;36,39;92,91;90,27
1502509;Episódico;Sem transmissão;Melhorou;26,8;84,1;1112,7;366,3;366,3;17,3;366,3;Chaves;15;PA;nao metropolitana;amazonia;7,81;Am;20630;2;27,88;13,65
1502608;Episódico;Episódico;Se manteve;26,7;82,6;976,5;366,3;366,3;13,7;366,3;Colares;15;PA;nao metropolitana;amazonia;7,28;Am;11923;2,01;88,59;32,04
1502707;Epidêmico;Epidêmico;Se manteve;27;73,1;505,4;366,3;297,3;4,3;297,3;Conceição Do Araguaia;15;PA;nao metropolitana;amazonia;200,42;Aw;44765;4,77;93,66;66,66
1502756;Episódico;Episódico;Se manteve;26,8;81,5;671,6;366,3;366,3;6;366,3;Concórdia Do Pará;15;PA;nao metropolitana;amazonia;41,38;Af;26869;6,81;82,49;56,71
1502764;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;25,4;77,6;576,3;366,3;325;5,7;325;Cumaru Do Norte;15;PA;nao metropolitana;amazonia;356,77;Am;12397;1,66;80,99;26,67
1502772;Episódico/Epidêmico;Episódico;Melhorou;26,2;78,3;495,9;366,3;341;5,7;341;Curionópolis;15;PA;nao metropolitana;amazonia;254,67;Am;19929;4,51;69,93;46,46
1502806;Episódico;Episódico;Se manteve;27,4;83,5;842,5;366,3;366,3;10,7;366,3;Curralinho;15;PA;nao metropolitana;amazonia;18,13;Af;38060;1,52;33,84;31,25
1502855;Episódico;Episódico;Se manteve;27,6;79,9;1045;366,3;366,3;18,3;366,3;Curuá;15;PA;nao metropolitana;amazonia;18,58;Am;14126;1,18;78,43;18,09
1502905;Episódico/Epidêmico;Episódico;Melhorou;26,7;83,8;819,1;366,3;366,3;9,3;366,3;Curuçá;15;PA;nao metropolitana;amazonia;20,54;Am;44493;23,11;92,5;51,89
1502939;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,4;77;476,6;366,3;345,3;4,7;345,3;Dom Eliseu;15;PA;nao metropolitana;amazonia;202,8;Aw;58444;7,15;83,71;71,34
1502954;Episódico;Episódico;Se manteve;26,5;78,6;484,8;366,3;346;5;346;Eldorado Do Carajás;15;PA;nao metropolitana;amazonia;152,43;Am;30264;7,63;91,16;32,12
1503002;Episódico;Sem transmissão;Melhorou;27;83,4;959;366,3;366,3;13,7;366,3;Faro;15;PA;nao metropolitana;amazonia;130,55;Af;8728;2,11;76,32;38,01
1503044;Episódico;Episódico/Epidêmico;Piorou;26,5;75,2;496,7;366,3;317,3;4,3;317,3;Floresta Do Araguaia;15;PA;nao metropolitana;amazonia;188,68;Aw;17896;1,22;68,61;27,91
1503077;Episódico;Episódico;Se manteve;26,4;81,7;618,5;366,3;366,3;4,7;366,3;Garrafão Do Norte;15;PA;nao metropolitana;amazonia;81,84;Am;24716;1,12;80,5;29,82
1503093;Episódico/Epidêmico;Episódico;Melhorou;27,1;79;741;366,3;357,7;11;357,7;Goianésia Do Pará;15;PA;nao metropolitana;amazonia;109,41;Am;23806;8,68;85,42;61,92
1503101;Episódico;Sem transmissão;Melhorou;27,2;84,9;808,6;366,3;366,3;10;366,3;Gurupá;15;PA;nao metropolitana;amazonia;18,85;Am;31945;5,47;39,19;35,87
1503200;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;82,6;812,1;366,3;366,3;8,3;366,3;Igarapé-Açu;15;PA;nao metropolitana;amazonia;39,23;Am;35788;1,71;85,97;65,59
1503309;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;82,6;825,9;366,3;366,3;10,3;366,3;Igarapé-Miri;15;PA;nao metropolitana;amazonia;14,75;Af;66369;3,55;47,69;45,42
1503408;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,8;81,6;805,6;366,3;366,3;6,7;366,3;Inhangapi;15;PA;nao metropolitana;amazonia;23,49;Am;10334;21,1;77,37;34,08
1503457;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,8;80,3;611,1;366,3;366,3;5,7;366,3;Ipixuna Do Pará;15;PA;nao metropolitana;amazonia;68,67;Am;29116;26,76;76,56;46,24
1503507;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;80,6;633,4;366,3;366,3;6,7;366,3;Irituia;15;PA;nao metropolitana;amazonia;38,35;Am;30627;3,09;82,58;29,69
1503606;Epidêmico;Epidêmico;Se manteve;27;82,8;714,3;366,3;366;8;366;Itaituba;15;PA;nao metropolitana;amazonia;202,82;Am;137170;20,9;85,42;76,45
1503705;Episódico/Epidêmico;Episódico;Melhorou;26,9;79,7;537,3;366,3;361;5,3;361;Itupiranga;15;PA;nao metropolitana;amazonia;158,83;Am;53873;9,05;83,72;47,21
1503754;Episódico;Episódico;Se manteve;26,8;80,5;808,9;366,3;345,3;7,7;345,3;Jacareacanga;15;PA;nao metropolitana;amazonia;218,46;Am;24742;2,62;68,44;35,13
1503804;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;79,2;629,5;366,3;350;6,3;350;Jacundá;15;PA;nao metropolitana;amazonia;103,85;Am;36184;15,85;91,29;80,21
1503903;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;82;973,9;366,3;366,3;16;366,3;Juruti;15;PA;nao metropolitana;amazonia;62,04;Am;57837;3,21;68,2;51,32
1504000;Episódico/Epidêmico;Episódico;Melhorou;27,4;82,1;851,1;366,3;366,3;12;366,3;Limoeiro Do Ajuru;15;PA;nao metropolitana;amazonia;10,74;Af;29617;6,45;24,73;25,17
1504059;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,8;80,6;607,5;366,3;366,3;5,3;366,3;Mãe Do Rio;15;PA;nao metropolitana;amazonia;48,24;Am;34566;42,39;90,17;83,69
1504109;Episódico;Episódico/Epidêmico;Piorou;26,7;83,8;819,1;366,3;366,3;9,3;366,3;Magalhães Barata;15;PA;nao metropolitana;amazonia;24,3;Am;8090;50,7;93,51;37,51
1504208;Epidêmico;Epidêmico;Se manteve;26,9;79,7;537,3;366,3;361;5,3;361;Marabá;15;PA;metropolitana;amazonia;202,81;Am;271321;32,98;91,19;78,53
1504307;Episódico/Epidêmico;Episódico;Melhorou;26,7;83,8;819,1;366,3;366,3;9,3;366,3;Maracanã;15;PA;nao metropolitana;amazonia;21,09;Am;25929;43,68;80,26;29,98
1504406;Episódico;Episódico;Se manteve;26,9;83,5;876,4;366,3;366,3;11,7;366,3;Marapanim;15;PA;nao metropolitana;amazonia;22,97;Am;30867;2,6;88,6;57,38
1504422;Epidêmico;Epidêmico;Se manteve;26,9;82,7;896,3;366,3;366,3;10,7;366,3;Marituba;15;PA;metropolitana;amazonia;18,74;Af;123890;19,13;89,79;89,35
1504455;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,4;81,2;644,6;366,3;365;5,3;365;Medicilândia;15;PA;nao metropolitana;amazonia;166,02;Am;26438;19,89;76,29;30,94
1504505;Sem transmissão;Episódico;Piorou;27,2;83,4;741,6;366,3;366,3;10,7;366,3;Melgaço;15;PA;nao metropolitana;amazonia;24,69;Af;26770;4,05;21,93;24,06
1504604;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,3;82,5;765;366,3;366,3;9,7;366,3;Mocajuba;15;PA;nao metropolitana;amazonia;22,41;Af;27265;32,04;76,1;64,16
1504703;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,8;82,5;728,4;366,3;366,3;9,7;366,3;Moju;15;PA;nao metropolitana;amazonia;45,17;Af;81364;6,07;81,69;35,9
1504752;Episódico;Episódico/Epidêmico;Piorou;26,9;82,4;945,1;366,3;366,3;13,3;366,3;Mojuí Dos Campos;15;PA;nao metropolitana;amazonia;125;Af;22845;0;0;0
1504802;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,3;82,9;754,3;366,3;366,3;12;366,3;Monte Alegre;15;PA;nao metropolitana;amazonia;265,69;Am;59890;17,97;79,98;37,36
1504901;Episódico;Episódico;Se manteve;27,2;82,9;843,5;366,3;366,3;13;366,3;Muaná;15;PA;nao metropolitana;amazonia;10,98;Af;60117;2,65;51,5;42,72
1504950;Episódico/Epidêmico;Episódico;Melhorou;26,4;81,2;624,9;366,3;366,3;6,3;366,3;Nova Esperança Do Piriá;15;PA;nao metropolitana;amazonia;97,34;Am;21132;4,47;81,75;51,58
1504976;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;78,4;576,8;366,3;351,7;4,7;351,7;Nova Ipixuna;15;PA;nao metropolitana;amazonia;107,2;Aw;13318;2,56;87,59;46,86
1505007;Episódico;Sem transmissão;Melhorou;26,5;82,8;771,1;366,3;366,3;7,7;366,3;Nova Timboteua;15;PA;nao metropolitana;amazonia;34,55;Am;12737;11,98;90,57;63,03
1505031;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,1;78,6;703,4;366,3;317;6,7;317;Novo Progresso;15;PA;nao metropolitana;amazonia;337,02;Am;33636;1,43;92,51;76,6
1505064;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,2;80;798,9;366,3;364,7;12,3;364,7;Novo Repartimento;15;PA;nao metropolitana;amazonia;153,68;Am;60438;15,76;78,96;48,21
1505106;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,4;80;1016,9;366,3;366,3;17,3;366,3;Óbidos;15;PA;nao metropolitana;amazonia;259,62;Am;58121;1,92;63,34;44,5
1505205;Episódico;Episódico;Se manteve;27,2;83,4;819;366,3;366,3;10,3;366,3;Oeiras Do Pará;15;PA;nao metropolitana;amazonia;23,84;Af;33886;4,46;67,95;40,44
1505304;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,5;80,8;854;366,3;366,3;14;366,3;Oriximiná;15;PA;nao metropolitana;amazonia;230,51;Af;76140;37,76;54,63;57,93
1505403;Episódico;Episódico;Se manteve;26,6;81,5;703,7;366,3;366,3;7,7;366,3;Ourém;15;PA;nao metropolitana;amazonia;56,98;Am;17836;12,99;87,5;61,61
1505437;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;25,6;77,7;563;366,3;331,3;6;331,3;Ourilândia Do Norte;15;PA;nao metropolitana;amazonia;361,53;Am;26570;33,78;93,28;75,31
1505486;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;79,8;664;366,3;359,7;8,3;359,7;Pacajá;15;PA;nao metropolitana;amazonia;115,17;Am;43527;11,53;79,89;29,49
1505494;Episódico;Episódico;Se manteve;27,2;74,5;506,7;366,3;315;5,7;315;Palestina Do Pará;15;PA;nao metropolitana;amazonia;160,31;Aw;6872;0,45;89,34;38,57
1505502;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;78,7;552,5;366,3;364,3;5,7;364,3;Paragominas;15;PA;nao metropolitana;amazonia;115,81;Am;104883;12,96;93,23;87,66
1505536;Epidêmico;Epidêmico;Se manteve;25,2;78,5;562,6;366,3;334;5,7;334;Parauapebas;15;PA;nao metropolitana;amazonia;341,77;Am;271577;46,63;93,58;95,6
1505551;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;81,5;703,7;366,3;366,3;7,7;366,3;Pau D'arco;15;PA;nao metropolitana;amazonia;265,31;Am;6772;0,85;70,6;43,8
1505601;Episódico;Episódico/Epidêmico;Piorou;26,5;82,4;752,5;366,3;366,3;6,7;366,3;Peixe-Boi;15;PA;nao metropolitana;amazonia;29,71;Am;8315;35,72;90,31;49,8
1505635;Episódico;Episódico;Se manteve;26,9;75,9;500,8;366,3;325,7;6;325,7;Piçarra;15;PA;nao metropolitana;amazonia;178,97;Aw;12794;3,03;85,84;38,77
1505650;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,2;81,8;640,7;366,3;364,7;5,7;364,7;Placas;15;PA;nao metropolitana;amazonia;201,28;Af;18602;1,51;76,47;29,8
1505700;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27;82,5;802,8;366,3;366,3;9;366,3;Ponta De Pedras;15;PA;nao metropolitana;amazonia;7,28;Am;24913;21,93;67,32;41,01
1505809;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,2;83,5;779,4;366,3;366,3;9,7;366,3;Portel;15;PA;nao metropolitana;amazonia;52,81;Af;67288;11,37;62,51;47,25
1505908;Episódico;Episódico;Se manteve;27,3;83,8;772,6;366,3;366,3;9,3;366,3;Porto De Moz;15;PA;nao metropolitana;amazonia;55,24;Am;40709;12,99;60,63;25
1506005;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;27,3;83;773;366,3;365,7;11;365,7;Prainha;15;PA;nao metropolitana;amazonia;102,02;Am;35655;4,99;62,85;22,23
1506104;Episódico;Episódico;Se manteve;26,6;83,7;829,1;366,3;366,3;12;366,3;Primavera;15;PA;nao metropolitana;amazonia;26,58;Am;10700;40,24;92,36;52,72
1506112;Episódico;Episódico;Se manteve;26,4;84,1;809,1;366,3;366,3;9;366,3;Quatipuru;15;PA;nao metropolitana;amazonia;13,1;Am;11534;41,64;78,66;60,2
1506138;Episódico/Epidêmico;Epidêmico;Piorou;26,3;74,9;492,2;366,3;313,7;3,7;313,7;Redenção;15;PA;nao metropolitana;amazonia;251,51;Am;91227;10,19;90,25;81,4
1506161;Episódico/Epidêmico;Episódico;Melhorou;26,1;75,3;501,7;366,3;319;4,7;319;Rio Maria;15;PA;nao metropolitana;amazonia;240,35;Am;17965;9,37;91,21;69,12
1506187;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;75,9;537,1;366,3;329;6,3;329;Rondon Do Pará;15;PA;nao metropolitana;amazonia;203,37;Aw;35182;3,35;84,44;72,53
1506195;Episódico/Epidêmico;Epidêmico;Piorou;26,1;83,7;756,8;366,3;364,3;8;364,3;Rurópolis;15;PA;nao metropolitana;amazonia;190,51;Af;41975;6,12;79,87;34,9
1506203;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;83,7;829,1;366,3;366,3;12;366,3;Salinópolis;15;PA;nao metropolitana;amazonia;17,49;Am;44451;48,57;91,51;79,79
1506302;Episódico/Epidêmico;Episódico;Melhorou;27;83,4;954;366,3;366,3;11,3;366,3;Salvaterra;15;PA;nao metropolitana;amazonia;6,57;Am;24701;5,35;96,2;37,04
1506351;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;82,6;976,5;366,3;366,3;13,7;366,3;Santa Bárbara Do Pará;15;PA;metropolitana;amazonia;23,31;Am;21089;10,23;92,87;52,55
1506401;Sem transmissão;Sem transmissão;Se manteve;27;83,3;986,7;366,3;366,3;14,7;366,3;Santa Cruz Do Arari;15;PA;nao metropolitana;amazonia;5,3;Am;6820;12,46;84,54;64,02
1506500;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;82,7;896,3;366,3;366,3;10,7;366,3;Santa Izabel Do Pará;15;PA;metropolitana;amazonia;29,02;Am;68963;11,05;91,57;74,45
1506559;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,6;81,5;703,7;366,3;366,3;7,7;366,3;Santa Luzia Do Pará;15;PA;nao metropolitana;amazonia;60,59;Am;20341;23,08;84,67;49,84
1506583;Episódico/Epidêmico;Episódico;Melhorou;26,6;75,1;541;366,3;305,3;6;305,3;Santa Maria Das Barreiras;15;PA;nao metropolitana;amazonia;234,3;Aw;17639;16,24;88,49;30,57
1506609;Episódico/Epidêmico;Episódico;Melhorou;26,7;81,5;745,4;366,3;366,3;5,7;366,3;Santa Maria Do Pará;15;PA;nao metropolitana;amazonia;42,37;Am;24583;5;89,74;66,94
1506708;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,3;75,7;528,1;366,3;302,7;5,7;302,7;Santana Do Araguaia;15;PA;nao metropolitana;amazonia;237,95;Aw;44526;16,43;89,53;55,52
1506807;Epidêmico;Epidêmico;Se manteve;27,4;80,9;1017,8;366,3;366,3;17,7;366,3;Santarém;15;PA;metropolitana;amazonia;80,83;Am;351220;40,29;79,65;75,65
1506906;Episódico/Epidêmico;Episódico;Melhorou;26,6;84,2;808,1;366,3;366,3;11,7;366,3;Santarém Novo;15;PA;nao metropolitana;amazonia;28,97;Am;6116;43,57;85,65;55,72
1507003;Episódico/Epidêmico;Episódico;Melhorou;26,7;82,6;976,5;366,3;366,3;13,7;366,3;Santo Antônio Do Tauá;15;PA;nao metropolitana;amazonia;23,63;Am;28282;10,57;93,45;60,17
1507102;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,7;83,2;890,2;366,3;366,3;13,3;366,3;São Caetano De Odivelas;15;PA;nao metropolitana;amazonia;14,93;Am;15226;6,72;90,23;47,84
1507151;Episódico/Epidêmico;Episódico;Melhorou;26,7;79,5;530,9;366,3;355,3;6;355,3;São Domingos Do Araguaia;15;PA;nao metropolitana;amazonia;160,61;Aw;20970;9,93;94,05;57,9
1507201;Episódico/Epidêmico;Episódico/Epidêmico;Se manteve;26,9;80,6;633,4;366,3;366,3;6,7;366,3;São Domingos Do Capim;15;PA;nao metropolitana;amazonia;39,37;Am;30144;7,84;68,9;40,92
1507300;Epidêmico;Episódico/Epidêmico;Melhorou;25,7;80,4;551,4;366,3;340;5,7;340;São Félix Do Xingu;15;PA;nao metropolitana;amazonia;287,95;Am;81161;22,18;89,01;49,26
1507409;Episódico/Epidêmico;Episódico;Melhorou;26,7;81,5;745,4;366,3;366,3;5,7;366,3;São Francisco Do Pará;15;PA;nao metropolitana;amazonia;41,54;Am;14912;38,5;87,26;49,33
