"";"muni_code";"dengue_pattern_10_19";"dengue_pattern_20_22";"Transition";"temp_med";"umid_med";"precip_tot";"thr_temp";"thr_umid";"thr_prec";"thr_temp_umid";"muni_name";"uf_code";"uf_acr";"tipo_regiao";"bioma";"altitude";"koppen";"pop22";"prop_esgot";"prop_abast";"prop_residuo"
"116";1303007;"Epis贸dico";"Sem transmiss茫o";"Melhorou";27;83,4;959;366,3;366,3;13,7;366,3;"Nhamund谩";13;"AM";"n鉶 metropolitana";"amazonia";104,95;"Af";20249;17,6;47,52;34,25
"117";1303106;"Epis贸dico/Epid锚mico";"Sem transmiss茫o";"Melhorou";26,9;84,3;873,8;366,3;365;7,7;365;"Nova Olinda Do Norte";13;"AM";"n鉶 metropolitana";"amazonia";37,73;"Af";27088;15,05;55,94;49,1
"118";1303205;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;83,5;923,4;366,3;366;10,3;366;"Novo Air茫o";13;"AM";"metropolitana";"amazonia";57,76;"Af";15819;16,43;65,45;65,35
"119";1303304;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;82;897,6;366,3;358,3;10,7;358,3;"Novo Aripuan茫";13;"AM";"n鉶 metropolitana";"amazonia";87,97;"Am";24251;14,95;62,63;26,68
"120";1303403;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";27;83,9;926,4;366,3;366,3;12,3;366,3;"Parintins";13;"AM";"n鉶 metropolitana";"amazonia";25,22;"Af";96251;20,52;73,24;62,59
"121";1303502;"Epis贸dico";"Epis贸dico";"Se manteve";26,1;83;677,4;364,7;361,7;3,7;360;"Pauini";13;"AM";"n鉶 metropolitana";"amazonia";161,94;"Af";20351;26,47;49,56;28,96
"122";1303536;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";26,1;82,5;941,2;366,3;362;9;362;"Presidente Figueiredo";13;"AM";"metropolitana";"amazonia";98,07;"Af";30762;37,54;83,42;66,99
"123";1303569;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,3;81,9;783,4;366,3;357;7,7;357;"Rio Preto Da Eva";13;"AM";"metropolitana";"amazonia";92,65;"Af";24807;10,01;79,17;46,47
"124";1303601;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,4;86,1;928,8;366,3;366,3;10;366,3;"Santa Isabel Do Rio Negro";13;"AM";"n鉶 metropolitana";"amazonia";124,36;"Af";14305;8,25;45,24;44,01
"125";1303700;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,2;87;974,1;366,3;366,3;10;366,3;"Santo Ant么nio Do I莽谩";13;"AM";"n鉶 metropolitana";"amazonia";94,86;"Af";28233;3,83;50,65;38,3
"126";1303809;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";26;87,4;1143,7;366,3;366,3;13;366,3;"S茫o Gabriel Da Cachoeira";13;"AM";"n鉶 metropolitana";"amazonia";116,7;"Af";51921;13,11;43,43;51,38
"127";1303908;"Epis贸dico";"Epid锚mico";"Piorou";25,9;87,7;1070,6;366,3;366,3;13,7;366,3;"S茫o Paulo De Oliven莽a";13;"AM";"n鉶 metropolitana";"amazonia";126,81;"Af";32727;5,05;38,51;0,15
"128";1303957;"Sem transmiss茫o";"Epis贸dico";"Piorou";27;83,6;856,3;366,3;366,3;9,3;366,3;"S茫o Sebasti茫o Do Uatum茫";13;"AM";"n鉶 metropolitana";"amazonia";94,09;"Af";11697;1,8;68,33;57,99
"129";1304005;"Epis贸dico";"Sem transmiss茫o";"Melhorou";27,1;80,8;874,9;366,3;362;12;362;"Silves";13;"AM";"metropolitana";"amazonia";60,65;"Af";11572;4,95;54,15;50,23
"130";1304062;"Epid锚mico";"Epid锚mico";"Se manteve";25,8;87,7;978,6;365,7;366,3;12,7;365,7;"Tabatinga";13;"AM";"n鉶 metropolitana";"amazonia";97,02;"Af";66837;25,75;73,55;70,74
"131";1304104;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";26,7;83,7;796,2;366;365,7;7,3;365,3;"Tapau谩";13;"AM";"n鉶 metropolitana";"amazonia";85,84;"Af";21914;18,74;47,22;50,33
"132";1304203;"Epid锚mico";"Epid锚mico";"Se manteve";26,6;85,4;877,3;366,3;366;6,7;366;"Tef茅";13;"AM";"n鉶 metropolitana";"amazonia";86,29;"Af";74142;32,65;79,14;68,47
"133";1304237;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26;87,1;960,5;366,3;366,3;9,3;366,3;"Tonantins";13;"AM";"n鉶 metropolitana";"amazonia";88,05;"Af";20180;9,34;32,38;29,51
"134";1304260;"Epis贸dico";"Epis贸dico";"Se manteve";26,7;85,5;896,1;366,3;366;7;366;"Uarini";13;"AM";"n鉶 metropolitana";"amazonia";70,76;"Af";14597;12,96;60,95;46,03
"135";1304302;"Epis贸dico";"Epis贸dico";"Se manteve";27;83,6;856,3;366,3;366,3;9,3;366,3;"Urucar谩";13;"AM";"n鉶 metropolitana";"amazonia";131,71;"Af";18582;10,59;80,65;64,11
"136";1304401;"Epis贸dico";"Epis贸dico";"Se manteve";27,4;80,9;877,5;366,3;363,7;12,3;363,7;"Urucurituba";13;"AM";"n鉶 metropolitana";"amazonia";13;"Af";24017;22,7;64,7;52,29
"137";1400027;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,1;78,2;792,7;366,3;342,7;13;342,7;"Amajari";14;"RR";"n鉶 metropolitana";"amazonia";396,94;"Am";16994;10,72;55,89;22,96
"138";1400050;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,9;78,7;775,4;366,3;351,7;11,7;351,7;"Alto Alegre";14;"RR";"metropolitana";"amazonia";445,62;"Am";23582;18,7;65,25;36,24
"139";1400100;"Epid锚mico";"Epid锚mico";"Se manteve";27,5;75,4;670,4;366,3;329,3;8,7;329,3;"Boa Vista";14;"RR";"metropolitana";"amazonia";87,63;"Am";408157;55,38;99,16;96,36
"140";1400159;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,9;78,6;844,3;366,3;362,3;11,3;362,3;"Bonfim";14;"RR";"metropolitana";"amazonia";125,7;"Am";16169;39,93;91,78;34,74
"141";1400175;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,4;79,5;783,9;366,3;359,7;11;359,7;"Cant谩";14;"RR";"metropolitana";"amazonia";146,81;"Am";18030;11,26;93,4;23,86
"142";1400209;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";26,8;82,1;830,1;366,3;362;11;362;"Caracara铆";14;"RR";"n鉶 metropolitana";"amazonia";107,84;"Af";20780;58,03;88,53;61,18
"143";1400233;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26;83,5;885;366,3;362,3;11,7;362,3;"Caroebe";14;"RR";"n鉶 metropolitana";"amazonia";219,43;"Af";10555;15,59;94,48;44,68
"144";1400282;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,7;81,6;787,3;366,3;362;9,7;362;"Iracema";14;"RR";"n鉶 metropolitana";"amazonia";313,08;"Am";11000;51,16;80,99;45,7
"145";1400308;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,7;80,4;775,1;366,3;358,7;10;358,7;"Mucaja铆";14;"RR";"metropolitana";"amazonia";217,67;"Am";17058;3,95;94,38;56,09
"146";1400407;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,9;74,1;584,4;366,3;339;8,7;339;"Normandia";14;"RR";"n鉶 metropolitana";"amazonia";179,46;"Am";15264;16,46;65,16;22,44
"147";1400456;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";23,7;81,7;921,8;366,3;363,3;10;363,3;"Pacaraima";14;"RR";"n鉶 metropolitana";"amazonia";349,74;"Am";19317;25,99;79,57;54,07
"148";1400472;"Epid锚mico";"Epid锚mico";"Se manteve";26,3;83,9;879,4;366,3;364,7;11,7;364,7;"Rorain贸polis";14;"RR";"n鉶 metropolitana";"amazonia";64,26;"Af";29932;11,66;87,92;56,06
"149";1400506;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";26,1;83,4;841,6;366,3;362,7;9,7;362,7;"S茫o Jo茫o Da Baliza";14;"RR";"n鉶 metropolitana";"amazonia";147,2;"Af";8011;25,84;95,45;65,4
"150";1400605;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26;83,5;885;366,3;362,3;11,7;362,3;"S茫o Luiz";14;"RR";"n鉶 metropolitana";"amazonia";121,64;"Af";6192;44,23;94,86;65,86
"151";1400704;"Epis贸dico";"Epis贸dico";"Se manteve";23,9;76,6;544,4;366,3;362,7;4,7;362,7;"Uiramut茫";14;"RR";"n鉶 metropolitana";"amazonia";759,87;"Am";13764;5,61;47,3;11,01
"152";1500107;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";27,1;81,7;804,7;366,3;366,3;10,3;366,3;"Abaetetuba";15;"PA";"n鉶 metropolitana";"amazonia";13,29;"Af";158042;17,63;68,85;63,13
"153";1500131;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,8;75,7;544,8;366,3;329;6,3;329;"Abel Figueiredo";15;"PA";"n鉶 metropolitana";"amazonia";212,29;"Aw";6119;9,79;91,75;81,63
"154";1500206;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;82;688,5;366,3;366,3;7;366,3;"Acar谩";15;"PA";"n鉶 metropolitana";"amazonia";34,87;"Af";63268;6,4;64,02;25,89
"155";1500305;"Epis贸dico";"Epis贸dico";"Se manteve";27;85,1;1124,8;366,3;366,3;14,3;366,3;"Afu谩";15;"PA";"n鉶 metropolitana";"amazonia";11,92;"Am";38020;3,61;26,56;29,64
"156";1500347;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;77,5;528,4;366,3;330,7;5,3;330,7;"脕gua Azul Do Norte";15;"PA";"n鉶 metropolitana";"amazonia";313,6;"Am";16672;20,37;94,37;31,57
"157";1500404;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,1;81,7;805,8;366,3;364,7;10;364,7;"Alenquer";15;"PA";"n鉶 metropolitana";"amazonia";316,49;"Am";86096;20,31;79,14;45,45
"158";1500503;"Epis贸dico";"Sem transmiss茫o";"Melhorou";27,3;83,1;736,3;366,3;366,3;7,3;366,3;"Almeirim";15;"PA";"n鉶 metropolitana";"amazonia";271,02;"Am";38843;34,88;78,53;64,8
"159";1500602;"Epid锚mico";"Epid锚mico";"Se manteve";26,9;82,4;677,3;366,3;366,3;7,7;366,3;"Altamira";15;"PA";"n鉶 metropolitana";"amazonia";266,33;"Am";135067;18,75;86,98;79,6
"160";1500701;"Epis贸dico";"Epis贸dico";"Se manteve";26,7;84,4;898,2;366,3;366,3;9,7;366,3;"Anaj谩s";15;"PA";"n鉶 metropolitana";"amazonia";19,92;"Am";34065;9,37;21,06;35,89
"161";1500800;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";26,9;82,7;896,3;366,3;366,3;10,7;366,3;"Ananindeua";15;"PA";"metropolitana";"amazonia";15,77;"Af";515745;55,45;92,1;97,75
"162";1500859;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,7;82,1;727,3;366,3;365,3;10,3;365,3;"Anapu";15;"PA";"n鉶 metropolitana";"amazonia";144,96;"Am";33566;1,75;85,26;41,42
"163";1500909;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,4;84,6;923,3;366,3;366,3;15;366,3;"Augusto Corr锚a";15;"PA";"n鉶 metropolitana";"amazonia";26,43;"Am";43691;26,8;82,76;28,12
"164";1500958;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,6;80,6;618,2;366,3;366,3;6,7;366,3;"Aurora Do Par谩";15;"PA";"n鉶 metropolitana";"amazonia";47,52;"Am";32772;18,41;83,67;30,18
"165";1501006;"Epis贸dico";"Sem transmiss茫o";"Melhorou";26,7;85,2;882,2;366,3;366,3;11,3;366,3;"Aveiro";15;"PA";"n鉶 metropolitana";"amazonia";97,51;"Af";18343;8,55;67,11;19
"166";1501105;"Epis贸dico";"Epis贸dico";"Se manteve";27,3;83,5;820,1;366,3;366,3;12,3;366,3;"Bagre";15;"PA";"n鉶 metropolitana";"amazonia";30,93;"Af";35265;2,96;43,17;37,99
"167";1501204;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,4;81;723,9;366,3;366,3;10;366,3;"Bai茫o";15;"PA";"n鉶 metropolitana";"amazonia";40,53;"Am";51844;24,24;80,15;34,88
"168";1501253;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;75,9;567,2;366,3;318,3;6,3;318,3;"Bannach";15;"PA";"n鉶 metropolitana";"amazonia";420,97;"Am";3730;1,83;87,7;34,65
"169";1501303;"Epid锚mico";"Epis贸dico/Epid锚mico";"Melhorou";27;82,5;802,8;366,3;366,3;9;366,3;"Barcarena";15;"PA";"n鉶 metropolitana";"amazonia";13,55;"Af";126733;29,4;82;82,96
"170";1501402;"Epid锚mico";"Epid锚mico";"Se manteve";26,9;82,7;896,3;366,3;366,3;10,7;366,3;"Bel茅m";15;"PA";"metropolitana";"amazonia";8,21;"Am";1367336;68,41;96,09;96,72
"171";1501451;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,2;80,1;1065,6;366,3;366,3;18,3;366,3;"Belterra";15;"PA";"n鉶 metropolitana";"amazonia";129,83;"Am";18060;21,24;68,7;39,76
"172";1501501;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,9;82,7;896,3;366,3;366,3;10,7;366,3;"Benevides";15;"PA";"metropolitana";"amazonia";24,53;"Af";56152;17,4;94,01;85,42
"173";1501576;"Epis贸dico";"Epis贸dico";"Se manteve";27;76,6;523,1;366,3;341,3;5;341,3;"Bom Jesus Do Tocantins";15;"PA";"n鉶 metropolitana";"amazonia";155,19;"Aw";14511;13,23;88,43;54,85
"174";1501600;"Epis贸dico";"Sem transmiss茫o";"Melhorou";26,6;81,7;742,3;366,3;366,3;5;366,3;"Bonito";15;"PA";"n鉶 metropolitana";"amazonia";53,59;"Am";12892;13,94;88,71;33,57
"175";1501709;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,4;84,1;809,1;366,3;366,3;9;366,3;"Bragan莽a";15;"PA";"n鉶 metropolitana";"amazonia";39,13;"Am";121793;14,75;73,89;61,48
"176";1501725;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,5;81,4;657,4;366,3;366;7,3;366;"Brasil Novo";15;"PA";"n鉶 metropolitana";"amazonia";161,73;"Am";30214;2,52;81,02;45,85
"177";1501758;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,1;76,7;472,9;366,3;339,3;3,3;339,3;"Brejo Grande Do Araguaia";15;"PA";"n鉶 metropolitana";"amazonia";170,68;"Aw";6791;7,63;93,52;43,75
"178";1501782;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,4;79,9;779,9;366,3;366,3;12,7;366,3;"Breu Branco";15;"PA";"n鉶 metropolitana";"amazonia";80,19;"Am";40157;5,48;88,19;64,26
"179";1501808;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,2;83,4;789,1;366,3;366,3;11;366,3;"Breves";15;"PA";"n鉶 metropolitana";"amazonia";18,54;"Af";114628;7,6;45,63;53,87
"180";1501907;"Epis贸dico";"Epis贸dico";"Se manteve";26,9;82;744,6;366,3;366,3;6;366,3;"Bujaru";15;"PA";"n鉶 metropolitana";"amazonia";30,73;"Af";27049;10,62;73,37;31,05
"181";1501956;"Epis贸dico";"Epis贸dico";"Se manteve";26,4;82,3;679,9;366,3;366,3;5;366,3;"Cachoeira Do Piri谩";15;"PA";"n鉶 metropolitana";"amazonia";53,36;"Am";26510;2,94;71,33;18,85
"182";1502004;"Sem transmiss茫o";"Sem transmiss茫o";"Se manteve";27;83;881,1;366,3;366,3;10,7;366,3;"Cachoeira Do Arari";15;"PA";"n鉶 metropolitana";"amazonia";5,62;"Am";22950;39,01;76,66;32,6
"183";1502103;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,4;82,4;862,6;366,3;366,3;11,3;366,3;"Camet谩";15;"PA";"n鉶 metropolitana";"amazonia";14,32;"Af";134734;11,43;62,33;44,61
"184";1502152;"Epis贸dico/Epid锚mico";"Epid锚mico";"Piorou";25,9;77,5;499,5;366,3;331,7;6;331,7;"Cana茫 Dos Caraj谩s";15;"PA";"n鉶 metropolitana";"amazonia";356,43;"Am";75433;36,85;94,89;84,2
"185";1502202;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,5;83,3;756,8;366,3;366,3;7,7;366,3;"Capanema";15;"PA";"n鉶 metropolitana";"amazonia";33,62;"Am";70321;65,76;90,45;82,88
"186";1502301;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,5;81,7;649,2;366,3;366,3;7,3;366,3;"Capit茫o Po莽o";15;"PA";"n鉶 metropolitana";"amazonia";74,23;"Am";56331;3,31;86,79;49,22
"187";1502400;"Epid锚mico";"Epid锚mico";"Se manteve";26,8;82,3;887,4;366,3;366,3;10,3;366,3;"Castanhal";15;"PA";"metropolitana";"amazonia";38,74;"Am";200003;36,39;92,91;90,27
"188";1502509;"Epis贸dico";"Sem transmiss茫o";"Melhorou";26,8;84,1;1112,7;366,3;366,3;17,3;366,3;"Chaves";15;"PA";"n鉶 metropolitana";"amazonia";7,81;"Am";20630;2;27,88;13,65
"189";1502608;"Epis贸dico";"Epis贸dico";"Se manteve";26,7;82,6;976,5;366,3;366,3;13,7;366,3;"Colares";15;"PA";"n鉶 metropolitana";"amazonia";7,28;"Am";11923;2,01;88,59;32,04
"190";1502707;"Epid锚mico";"Epid锚mico";"Se manteve";27;73,1;505,4;366,3;297,3;4,3;297,3;"Concei莽茫o Do Araguaia";15;"PA";"n鉶 metropolitana";"amazonia";200,42;"Aw";44765;4,77;93,66;66,66
"191";1502756;"Epis贸dico";"Epis贸dico";"Se manteve";26,8;81,5;671,6;366,3;366,3;6;366,3;"Conc贸rdia Do Par谩";15;"PA";"n鉶 metropolitana";"amazonia";41,38;"Af";26869;6,81;82,49;56,71
"192";1502764;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";25,4;77,6;576,3;366,3;325;5,7;325;"Cumaru Do Norte";15;"PA";"n鉶 metropolitana";"amazonia";356,77;"Am";12397;1,66;80,99;26,67
"193";1502772;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,2;78,3;495,9;366,3;341;5,7;341;"Curion贸polis";15;"PA";"n鉶 metropolitana";"amazonia";254,67;"Am";19929;4,51;69,93;46,46
"194";1502806;"Epis贸dico";"Epis贸dico";"Se manteve";27,4;83,5;842,5;366,3;366,3;10,7;366,3;"Curralinho";15;"PA";"n鉶 metropolitana";"amazonia";18,13;"Af";38060;1,52;33,84;31,25
"195";1502855;"Epis贸dico";"Epis贸dico";"Se manteve";27,6;79,9;1045;366,3;366,3;18,3;366,3;"Curu谩";15;"PA";"n鉶 metropolitana";"amazonia";18,58;"Am";14126;1,18;78,43;18,09
"196";1502905;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,7;83,8;819,1;366,3;366,3;9,3;366,3;"Curu莽谩";15;"PA";"n鉶 metropolitana";"amazonia";20,54;"Am";44493;23,11;92,5;51,89
"197";1502939;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,4;77;476,6;366,3;345,3;4,7;345,3;"Dom Eliseu";15;"PA";"n鉶 metropolitana";"amazonia";202,8;"Aw";58444;7,15;83,71;71,34
"198";1502954;"Epis贸dico";"Epis贸dico";"Se manteve";26,5;78,6;484,8;366,3;346;5;346;"Eldorado Do Caraj谩s";15;"PA";"n鉶 metropolitana";"amazonia";152,43;"Am";30264;7,63;91,16;32,12
"199";1503002;"Epis贸dico";"Sem transmiss茫o";"Melhorou";27;83,4;959;366,3;366,3;13,7;366,3;"Faro";15;"PA";"n鉶 metropolitana";"amazonia";130,55;"Af";8728;2,11;76,32;38,01
"200";1503044;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,5;75,2;496,7;366,3;317,3;4,3;317,3;"Floresta Do Araguaia";15;"PA";"n鉶 metropolitana";"amazonia";188,68;"Aw";17896;1,22;68,61;27,91
"201";1503077;"Epis贸dico";"Epis贸dico";"Se manteve";26,4;81,7;618,5;366,3;366,3;4,7;366,3;"Garraf茫o Do Norte";15;"PA";"n鉶 metropolitana";"amazonia";81,84;"Am";24716;1,12;80,5;29,82
"202";1503093;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,1;79;741;366,3;357,7;11;357,7;"Goian茅sia Do Par谩";15;"PA";"n鉶 metropolitana";"amazonia";109,41;"Am";23806;8,68;85,42;61,92
"203";1503101;"Epis贸dico";"Sem transmiss茫o";"Melhorou";27,2;84,9;808,6;366,3;366,3;10;366,3;"Gurup谩";15;"PA";"n鉶 metropolitana";"amazonia";18,85;"Am";31945;5,47;39,19;35,87
"204";1503200;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,6;82,6;812,1;366,3;366,3;8,3;366,3;"Igarap茅-A莽u";15;"PA";"n鉶 metropolitana";"amazonia";39,23;"Am";35788;1,71;85,97;65,59
"205";1503309;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,9;82,6;825,9;366,3;366,3;10,3;366,3;"Igarap茅-Miri";15;"PA";"n鉶 metropolitana";"amazonia";14,75;"Af";66369;3,55;47,69;45,42
"206";1503408;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;81,6;805,6;366,3;366,3;6,7;366,3;"Inhangapi";15;"PA";"n鉶 metropolitana";"amazonia";23,49;"Am";10334;21,1;77,37;34,08
"207";1503457;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;80,3;611,1;366,3;366,3;5,7;366,3;"Ipixuna Do Par谩";15;"PA";"n鉶 metropolitana";"amazonia";68,67;"Am";29116;26,76;76,56;46,24
"208";1503507;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,9;80,6;633,4;366,3;366,3;6,7;366,3;"Irituia";15;"PA";"n鉶 metropolitana";"amazonia";38,35;"Am";30627;3,09;82,58;29,69
"209";1503606;"Epid锚mico";"Epid锚mico";"Se manteve";27;82,8;714,3;366,3;366;8;366;"Itaituba";15;"PA";"n鉶 metropolitana";"amazonia";202,82;"Am";137170;20,9;85,42;76,45
"210";1503705;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,9;79,7;537,3;366,3;361;5,3;361;"Itupiranga";15;"PA";"n鉶 metropolitana";"amazonia";158,83;"Am";53873;9,05;83,72;47,21
"211";1503754;"Epis贸dico";"Epis贸dico";"Se manteve";26,8;80,5;808,9;366,3;345,3;7,7;345,3;"Jacareacanga";15;"PA";"n鉶 metropolitana";"amazonia";218,46;"Am";24742;2,62;68,44;35,13
"212";1503804;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,6;79,2;629,5;366,3;350;6,3;350;"Jacund谩";15;"PA";"n鉶 metropolitana";"amazonia";103,85;"Am";36184;15,85;91,29;80,21
"213";1503903;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,9;82;973,9;366,3;366,3;16;366,3;"Juruti";15;"PA";"n鉶 metropolitana";"amazonia";62,04;"Am";57837;3,21;68,2;51,32
"214";1504000;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";27,4;82,1;851,1;366,3;366,3;12;366,3;"Limoeiro Do Ajuru";15;"PA";"n鉶 metropolitana";"amazonia";10,74;"Af";29617;6,45;24,73;25,17
"215";1504059;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;80,6;607,5;366,3;366,3;5,3;366,3;"M茫e Do Rio";15;"PA";"n鉶 metropolitana";"amazonia";48,24;"Am";34566;42,39;90,17;83,69
"216";1504109;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,7;83,8;819,1;366,3;366,3;9,3;366,3;"Magalh茫es Barata";15;"PA";"n鉶 metropolitana";"amazonia";24,3;"Am";8090;50,7;93,51;37,51
"217";1504208;"Epid锚mico";"Epid锚mico";"Se manteve";26,9;79,7;537,3;366,3;361;5,3;361;"Marab谩";15;"PA";"metropolitana";"amazonia";202,81;"Am";271321;32,98;91,19;78,53
"218";1504307;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,7;83,8;819,1;366,3;366,3;9,3;366,3;"Maracan茫";15;"PA";"n鉶 metropolitana";"amazonia";21,09;"Am";25929;43,68;80,26;29,98
"219";1504406;"Epis贸dico";"Epis贸dico";"Se manteve";26,9;83,5;876,4;366,3;366,3;11,7;366,3;"Marapanim";15;"PA";"n鉶 metropolitana";"amazonia";22,97;"Am";30867;2,6;88,6;57,38
"220";1504422;"Epid锚mico";"Epid锚mico";"Se manteve";26,9;82,7;896,3;366,3;366,3;10,7;366,3;"Marituba";15;"PA";"metropolitana";"amazonia";18,74;"Af";123890;19,13;89,79;89,35
"221";1504455;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,4;81,2;644,6;366,3;365;5,3;365;"Medicil芒ndia";15;"PA";"n鉶 metropolitana";"amazonia";166,02;"Am";26438;19,89;76,29;30,94
"222";1504505;"Sem transmiss茫o";"Epis贸dico";"Piorou";27,2;83,4;741,6;366,3;366,3;10,7;366,3;"Melga莽o";15;"PA";"n鉶 metropolitana";"amazonia";24,69;"Af";26770;4,05;21,93;24,06
"223";1504604;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,3;82,5;765;366,3;366,3;9,7;366,3;"Mocajuba";15;"PA";"n鉶 metropolitana";"amazonia";22,41;"Af";27265;32,04;76,1;64,16
"224";1504703;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";26,8;82,5;728,4;366,3;366,3;9,7;366,3;"Moju";15;"PA";"n鉶 metropolitana";"amazonia";45,17;"Af";81364;6,07;81,69;35,9
"225";1504752;"Epis贸dico";"Epis贸dico/Epid锚mico";"Piorou";26,9;82,4;945,1;366,3;366,3;13,3;366,3;"Moju铆 Dos Campos";15;"PA";"n鉶 metropolitana";"amazonia";125;"Af";22845;0;0;0
"226";1504802;"Epis贸dico/Epid锚mico";"Epis贸dico/Epid锚mico";"Se manteve";27,3;82,9;754,3;366,3;366,3;12;366,3;"Monte Alegre";15;"PA";"n鉶 metropolitana";"amazonia";265,69;"Am";59890;17,97;79,98;37,36
"227";1504901;"Epis贸dico";"Epis贸dico";"Se manteve";27,2;82,9;843,5;366,3;366,3;13;366,3;"Muan谩";15;"PA";"n鉶 metropolitana";"amazonia";10,98;"Af";60117;2,65;51,5;42,72
"228";1504950;"Epis贸dico/Epid锚mico";"Epis贸dico";"Melhorou";26,4;81,2;624,9;366,3;366,3;6,3;366,3;"Nova Esperan莽a Do Piri谩";15;"PA";"n鉶 metropolitana";"amazonia";97,34;"Am";21132;4,47;81,75;51,58
