muni_code_6;munname;prop_esgot;prop_abast;prop_residuo
280200;DIVINA PASTORA;12,37;84,19;91,93
280210;ESTANCIA;18,12;92,31;81,78
280220;FEIRA NOVA;22,99;89,31;68,14
280230;FREI PAULO;9,16;84,73;86,48
280240;GARARU;28,96;73,65;38,73
280250;GENERAL MAYNARD;38,09;89,69;88,21
280260;GRACHO CARDOSO;23,55;91,36;53,2
280270;ILHA DAS FLORES;12,13;85,63;90,47
280280;INDIAROBA;2,62;80,33;55,73
280290;ITABAIANA;59,48;91,31;89,81
280300;ITABAIANINHA;42,76;75,94;66,52
280310;ITABI;25,99;92,34;72,48
280320;ITAPORANGA D'AJUDA;23,14;78,4;65,72
280330;JAPARATUBA;8,23;81,96;80,49
280340;JAPOATA;2,51;74,61;57,21
280350;LAGARTO;28,64;81,83;76,98
280360;LARANJEIRAS;34,93;85,89;91,87
280370;MACAMBIRA;40,04;68,65;67,67
280380;MALHADA DOS BOIS;10,77;96,66;85,58
280390;MALHADOR;4,16;88,62;81,27
280400;MARUIM;58,29;83,69;89,25
280410;MOITA BONITA;27,51;69,15;67,42
280420;MONTE ALEGRE DE SERGIPE;46,33;75,25;60,06
280430;MURIBECA;15,01;93,41;81,09
280440;NEOPOLIS;22,85;75,13;74,75
280445;NOSSA SENHORA APARECIDA;41,43;91,2;63,2
280450;NOSSA SENHORA DA GLORIA;34,94;90,52;72,3
280460;NOSSA SENHORA DAS DORES;8,25;89,21;67,26
280470;NOSSA SENHORA DE LOURDES;14,53;91,41;82,48
280480;NOSSA SENHORA DO SOCORRO;61,55;97,54;94,23
280490;PACATUBA;8,92;63,54;23,52
280500;PEDRA MOLE;48,39;85,05;63,57
280510;PEDRINHAS;14,83;85,21;79,45
280520;PINHAO;39,34;65,4;62,83
280530;PIRAMBU;14,97;90,35;69,84
280540;POCO REDONDO;42,62;73,96;51,63
280550;POCO VERDE;45,24;75,96;65,31
280560;PORTO DA FOLHA;37,88;79,7;68,32
280570;PROPRIA;74,31;93,54;95,32
280580;RIACHAO DO DANTAS;4,11;61,81;47,25
280590;RIACHUELO;58,6;81,97;89,04
280600;RIBEIROPOLIS;56,76;82,49;81,01
280610;ROSARIO DO CATETE;40,82;83,68;95,34
280620;SALGADO;2,03;80,84;49,24
280630;SANTA LUZIA DO ITANHY;13,66;72,67;48,56
280640;SANTANA DO SAO FRANCISCO;55,08;83,32;93,68
280650;SANTA ROSA DE LIMA;13,99;88,03;88,51
280660;SANTO AMARO DAS BROTAS;8,05;89,04;74,92
280670;SAO CRISTOVAO;38,63;93,22;81,1
280680;SAO DOMINGOS;1,35;97,4;75,97
280690;SAO FRANCISCO;6,78;88,7;94,01
280700;SAO MIGUEL DO ALEIXO;38,95;67,23;50,48
280710;SIMAO DIAS;49,04;58,28;67,3
280720;SIRIRI;28,07;82,2;55,85
280730;TELHA;68,34;91,76;95,46
280740;TOBIAS BARRETO;65,28;79,29;80,23
280750;TOMAR DO GERU;4,81;71,71;51,95
280760;UMBAUBA;1,16;90,72;81,16
290010;ABAIRA;13,01;91,69;54,86
290020;ABARE;46,25;77,56;54,33
290030;ACAJUTIBA;8,55;95,78;57,49
290035;ADUSTINA;25,01;54,14;44,98
290040;AGUA FRIA;2,59;52,85;42,08
290050;ERICO CARDOSO;0,64;77,19;30,54
290060;AIQUARA;62,84;75,28;70,12
290070;ALAGOINHAS;55,78;95,22;88,81
290080;ALCOBACA;31,82;81,55;56,83
290090;ALMADINA;71,49;90,56;78,08
290100;AMARGOSA;22,16;86,97;73,13
290110;AMELIA RODRIGUES;10,33;87,81;80,48
290115;AMERICA DOURADA;2,77;84,27;71,61
290120;ANAGE;20;34,19;23,69
290130;ANDARAI;13,95;70;59,78
290135;ANDORINHA;35,95;64,54;51,05
290140;ANGICAL;19,28;43,06;44,62
290150;ANGUERA;26,3;61,68;52,8
290160;ANTAS;52,2;85,66;71,41
290170;ANTONIO CARDOSO;12,84;61,7;30,45
290180;ANTONIO GONCALVES;12,84;82,1;54,5
290190;APORA;1,1;89,64;44,63
290195;APUAREMA;43,55;79,67;70,73
290200;ARACATU;1,26;39,73;29,21
290205;ARACAS;2,79;90,8;55,34
290210;ARACI;34,69;48,98;46,88
290220;ARAMARI;8,48;73,38;50,77
290225;ARATACA;18;79,53;65,37
290230;ARATUIPE;21,81;79,86;60,65
290240;AURELINO LEAL;50,78;82,9;74,73
290250;BAIANOPOLIS;10,7;89,4;20,96
290260;BAIXA GRANDE;36,69;51,63;53,49
290265;BANZAE;18,82;97,56;74,89
290270;BARRA;17,56;72,35;53,95
290280;BARRA DA ESTIVA;50,51;80,18;55,17
290290;BARRA DO CHOCA;29,11;84,74;81,65
290300;BARRA DO MENDES;2,43;83,03;51,74
290310;BARRA DO ROCHA;54,68;79,98;61,17
290320;BARREIRAS;35,15;92,31;90,77
290323;BARRO ALTO;7,16;94,61;52,2
290327;BARROCAS;27,65;75,69;67,09
290330;BARRO PRETO;71,99;88,79;75,42
290340;BELMONTE;57,38;88,68;80,66
290350;BELO CAMPO;2,47;64,56;56,35
290360;BIRITINGA;16,79;87,91;30,58
290370;BOA NOVA;34,85;71,59;51,51
290380;BOA VISTA DO TUPIM;5,63;60,35;59,26
290390;BOM JESUS DA LAPA;37,52;79,72;62,27
290395;BOM JESUS DA SERRA;1,48;35,18;29,23
290400;BONINAL;16,19;86,62;38,71
290405;BONITO;6,62;91,14;68,6
290410;BOQUIRA;3,36;61,36;39,94
290420;BOTUPORA;32,78;52,31;41,89
290430;BREJOES;32,03;75,54;69,88
290440;BREJOLANDIA;1,18;42,41;30,45
290450;BROTAS DE MACAUBAS;22,6;35,51;47,26
290460;BRUMADO;63,39;78,07;74,06
290470;BUERAREMA;65,84;91,84;78,74
290475;BURITIRAMA;3,55;57,59;42,31
290480;CAATIBA;59,47;78,35;62,96
290485;CABACEIRAS DO PARAGUACU;6,35;65,71;36,03
290490;CACHOEIRA;52,51;82,73;67,09
290500;CACULE;18,62;87,93;63,9
290510;CAEM;8,66;61,23;54,58
290515;CAETANOS;10,5;6,88;27,32
290520;CAETITE;34,76;69,55;59,95
290530;CAFARNAUM;4,71;80,76;63,89
290540;CAIRU;45,47;94,37;95,94
290550;CALDEIRAO GRANDE;7,6;76,85;64,62
290560;CAMACAN;74,57;85,28;82,7
290570;CAMACARI;65,33;96,46;93,75
290580;CAMAMU;33,42;84,08;63,58
290590;CAMPO ALEGRE DE LOURDES;5,84;5,9;25,26
290600;CAMPO FORMOSO;13,26;67,07;55,33
290610;CANAPOLIS;19,73;84,46;45,71
290620;CANARANA;1,57;79,55;61,62
290630;CANAVIEIRAS;55,3;87,8;79,15
290640;CANDEAL;0,67;59,5;43,76
290650;CANDEIAS;74,09;96,01;87,77
290660;CANDIBA;1,14;76,3;59,92
290670;CANDIDO SALES;7,78;68,2;68,98
290680;CANSANCAO;32,48;60,6;29,85
290682;CANUDOS;17,56;66,09;53,91
290685;CAPELA DO ALTO ALEGRE;32,51;72,12;73,98
290687;CAPIM GROSSO;12,16;89,28;89,12
290689;CARAIBAS;3,99;34,36;24,91
290690;CARAVELAS;24,72;84,4;75,54
290700;CARDEAL DA SILVA;16,51;77,18;69,64
290710;CARINHANHA;6,16;70,13;53,54
290720;CASA NOVA;38,14;61,76;55,07
290730;CASTRO ALVES;56,83;72,4;61,77
290740;CATOLANDIA;10,41;67,85;33,47
290750;CATU;71,02;93,48;82,45
290755;CATURAMA;16,93;60,21;37,3
290760;CENTRAL;9,95;86,02;49,09
290770;CHORROCHO;28,41;54,11;43,67
290780;CICERO DANTAS;44,25;81,56;60,01
290790;CIPO;6,43;83,31;71,76
290800;COARACI;83,77;90,98;90,22
290810;COCOS;3,24;61,65;48,18
290820;CONCEICAO DA FEIRA;5,81;88,84;71,72
290830;CONCEICAO DO ALMEIDA;29,35;63,54;54,37
290840;CONCEICAO DO COITE;32,01;76,08;74,63
290850;CONCEICAO DO JACUIPE;6,79;87,93;86,23
290860;CONDE;13,48;75,73;58,68
290870;CONDEUBA;8,63;74,01;46,46
290880;CONTENDAS DO SINCORA;11,58;67,81;50,78
290890;CORACAO DE MARIA;4,03;61,19;42,51
290900;CORDEIROS;0,5;72,95;37,22
290910;CORIBE;2,96;83,18;50,12
290920;CORONEL JOAO SA;30,81;54,41;49,89
290930;CORRENTINA;17,35;62,36;51,61
290940;COTEGIPE;5,83;64,71;44,66
290950;CRAVOLANDIA;60,04;84,36;72,88
290960;CRISOPOLIS;6,43;80,31;44,91
290970;CRISTOPOLIS;19,92;81,82;32,55
290980;CRUZ DAS ALMAS;17,76;95,78;83,91
290990;CURACA;37,21;67,09;43,97
291000;DARIO MEIRA;48,5;82,91;57,68
291005;DIAS D'AVILA;60,07;95,11;89,47
291010;DOM BASILIO;0,44;61,73;22,39
291020;DOM MACEDO COSTA;6,78;78,54;53,01
291030;ELISIO MEDRADO;0,94;82,56;40,73
291040;ENCRUZILHADA;20,39;72,08;57,51
291050;ENTRE RIOS;11,39;84,11;77,59
291060;ESPLANADA;14,19;88,76;65,48
291070;EUCLIDES DA CUNHA;12,04;84;52,83
291072;EUNAPOLIS;38,7;95,91;94,7
291075;FATIMA;45,82;74,54;56,75
291077;FEIRA DA MATA;2,29;66,41;48,4
291080;FEIRA DE SANTANA;60,58;95,87;93,06
291085;FILADELFIA;9,71;78,57;63,6
291090;FIRMINO ALVES;74,16;72,91;88,76
291100;FLORESTA AZUL;70,26;88,82;78,88
291110;FORMOSA DO RIO PRETO;3,32;73,62;57,34
291120;GANDU;54,8;88,01;77,65
291125;GAVIAO;14,76;72,62;59,26
291130;GENTIO DO OURO;2,62;79,27;41,93
291140;GLORIA;19,6;61,35;27,32
291150;GONGOGI;63,09;74,52;71,26
291160;GOVERNADOR MANGABEIRA;7,98;88,15;43,39
291165;GUAJERU;1,05;50,65;22,19
291170;GUANAMBI;53,06;86,59;79,22
291180;GUARATINGA;42,36;83,4;60,7
291185;HELIOPOLIS;8,2;87,07;55,73
291190;IACU;28,76;79,69;74,98
291200;IBIASSUCE;2,39;90,78;53,43
291210;IBICARAI;63,99;93,58;89,24
291220;IBICOARA;17,66;83,08;77,17
291230;IBICUI;62,07;78,5;74,98
291240;IBIPEBA;6,71;86,5;51,77
291250;IBIPITANGA;1,96;64,48;40,37
291260;IBIQUERA;7,79;53,21;50,72
291270;IBIRAPITANGA;47,98;79,88;64,71
291280;IBIRAPUA;49,39;85,45;63,36
291290;IBIRATAIA;71,61;90,79;81,18
291300;IBITIARA;15,81;70,09;36,56
291310;IBITITA;1,5;93,83;64,45
291320;IBOTIRAMA;30,56;82,88;75
291330;ICHU;1,09;69,71;63,21
291340;IGAPORA;21,42;73,84;54,18
291345;IGRAPIUNA;25,72;66,46;50,25
291350;IGUAI;57,76;81,36;61,14
291360;ILHEUS;66,5;90,92;84,18
291370;INHAMBUPE;32,05;78,44;49,8
291380;IPECAETA;4,69;61,54;20,46
291390;IPIAU;66,63;93,49;90,77
291400;IPIRA;51,24;62,02;59,78
291410;IPUPIARA;1,94;79,23;73,04
291420;IRAJUBA;3,22;63,61;61,48
291430;IRAMAIA;1,39;58,72;47,92
291440;IRAQUARA;10,05;76,98;36,02
291450;IRARA;2,75;58,36;43,22
291460;IRECE;29,15;98,97;94,02
291465;ITABELA;4,29;95,16;89,04
291470;ITABERABA;69,01;86,84;78,8
291480;ITABUNA;81,7;95,36;92,77
291490;ITACARE;39,26;79,17;58,35
291500;ITAETE;9,36;77,57;51,78
291510;ITAGI;56,84;86,32;76,53
291520;ITAGIBA;64,72;86,23;71,54
291530;ITAGIMIRIM;76,64;93,21;85,28
291535;ITAGUACU DA BAHIA;10,77;85,1;42,76
291540;ITAJU DO COLONIA;67,89;77,98;76,74
291550;ITAJUIPE;59,5;91,03;86,01
291560;ITAMARAJU;55,79;92,76;79,51
291570;ITAMARI;41,6;83,37;73,4
291580;ITAMBE;83,54;85,36;83,62
291590;ITANAGRA;21,11;79,96;63,77
291600;ITANHEM;65,68;89,74;72,97
291610;ITAPARICA;48;91,6;78,14
291620;ITAPE;60,17;77,37;78,27
291630;ITAPEBI;5,37;88,15;76,51
291640;ITAPETINGA;92,36;96,03;96,4
291650;ITAPICURU;11,85;78,72;37,57
291660;ITAPITANGA;77,54;84,01;79,39
291670;ITAQUARA;61,92;85,21;71,53
291680;ITARANTIM;75,08;88,31;80,13
291685;ITATIM;2,59;86,34;72,99
291690;ITIRUCU;52,27;86,44;83,73
291700;ITIUBA;21,28;53,33;42,6
291710;ITORORO;71,91;90,3;82,65
291720;ITUACU;8,27;54,7;41,3
291730;ITUBERA;37,94;69,79;76,5
291733;IUIU;13,19;57,76;62,72
291735;JABORANDI;46,05;76,8;43,53
291740;JACARACI;6,47;88,42;40,7
291750;JACOBINA;54,57;85,24;86,21
291760;JAGUAQUARA;29,87;87,55;79,33
291770;JAGUARARI;58,72;80,59;68,5
291780;JAGUARIPE;8,4;80,39;42,65
291790;JANDAIRA;3,82;77,02;63,87
291800;JEQUIE;78,1;92,69;90,83
291810;JEREMOABO;33,36;65,38;52,95
291820;JIQUIRICA;30,34;58,24;43,89
291830;JITAUNA;50,75;74,03;71,58
291835;JOAO DOURADO;4,55;93,07;77,12
291840;JUAZEIRO;65,21;91,06;83,7
291845;JUCURUCU;37,12;72,63;44,88
291850;JUSSARA;2,94;92,58;58,94
291855;JUSSARI;66,52;88,46;79,61
291860;JUSSIAPE;21,67;86,61;38,96
291870;LAFAIETE COUTINHO;39,58;73,46;70,47
291875;LAGOA REAL;5,62;46,3;22,53
291880;LAJE;25,74;77,27;40,63
291890;LAJEDAO;67,65;92,18;64,86
291900;LAJEDINHO;20,56;61,22;32,68
291905;LAJEDO DO TABOCAL;0,66;83,59;64,55
291910;LAMARAO;21,5;42,7;18,97
291915;LAPAO;10,67;93,12;57,58
291920;LAURO DE FREITAS;80,89;98,96;98,75
291930;LENCOIS;56,2;82,57;74,1
291940;LICINIO DE ALMEIDA;4,6;72;54,23
291950;LIVRAMENTO DE NOSSA SENHORA;32,58;72,62;49,61
291955;LUIS EDUARDO MAGALHAES;18,16;93,82;96,5
291960;MACAJUBA;43,86;63,93;64,29
291970;MACARANI;78,17;88,93;82,74
291980;MACAUBAS;27,01;89,63;41,86
291990;MACURURE;1;54,06;14,83
291992;MADRE DE DEUS;91,98;99,71;99,33
291995;MAETINGA;24,92;56,61;40,72
292000;MAIQUINIQUE;75,07;83,26;75,93
292010;MAIRI;54,02;65,27;66,43
292020;MALHADA;15,29;68,93;57,9
292030;MALHADA DE PEDRAS;10,02;48,1;38,93
292040;MANOEL VITORINO;3,17;57,3;53,73
292045;MANSIDAO;3,04;56,21;35,7
292050;MARACAS;9,62;78,26;75,61
292060;MARAGOGIPE;40,91;82,72;61,7
292070;MARAU;20,05;70,81;46,57
292080;MARCIONILIO SOUZA;13,89;70,91;61,68
292090;MASCOTE;44,3;83,99;75,16
292100;MATA DE SAO JOAO;42,93;88,39;83,32
292105;MATINA;3,25;65,57;33,47
292110;MEDEIROS NETO;35,32;89,36;77,28
292120;MIGUEL CALMON;41,98;83,77;59,41
292130;MILAGRES;5,23;85,44;77,17
292140;MIRANGABA;18,82;66,73;49,6
292145;MIRANTE;21,96;25,7;22,82
292150;MONTE SANTO;12,04;28,17;30,67
292160;MORPARA;4,56;70,04;61,26
292170;MORRO DO CHAPEU;9,6;74,89;59,43
292180;MORTUGABA;1,83;83,83;50,76
292190;MUCUGE;37,57;78,5;49,8
292200;MUCURI;30,86;89,26;85,17
292205;MULUNGU DO MORRO;0,51;23,44;47,65
292210;MUNDO NOVO;37,79;74,3;72,9
292220;MUNIZ FERREIRA;26,42;76,97;68,12
292225;MUQUEM DE SAO FRANCISCO;16,24;78,75;30,77
292230;MURITIBA;14,95;91,74;68,96
292240;MUTUIPE;49,31;70,39;48,93
292250;NAZARE;53,81;85,53;82,65
292260;NILO PECANHA;32,4;68,17;56,86
292265;NORDESTINA;3,91;48,2;37,68
292270;NOVA CANAA;46,75;65,8;50,42
292273;NOVA FATIMA;63,91;86,13;79,78
292275;NOVA IBIA;35,96;76,51;41,99
292280;NOVA ITARANA;6,53;77,05;73
292285;NOVA REDENCAO;10,28;77,54;66,23
292290;NOVA SOURE;1,32;84,57;53,89
292300;NOVA VICOSA;19,09;93,75;81,47
292303;NOVO HORIZONTE;10,55;78,82;33,92
292305;NOVO TRIUNFO;55,13;71,54;60,19
292310;OLINDINA;51,24;86,88;58,49
292320;OLIVEIRA DOS BREJINHOS;12,88;86,7;43,95
292330;OURICANGAS;15,1;92,18;40,71
292335;OUROLANDIA;18,63;68,87;66,73
292340;PALMAS DE MONTE ALTO;16,53;63,34;44,1
292350;PALMEIRAS;29,66;87,79;73,33
292360;PARAMIRIM;38,71;81,24;54,07
292370;PARATINGA;3,16;66,04;33,68
292380;PARIPIRANGA;26,09;33,11;37,71
292390;PAU BRASIL;65,04;75,06;70,78
292400;PAULO AFONSO;83;89,1;86,57
292405;PE DE SERRA;3,13;58,17;58,09
292410;PEDRAO;2,77;54,98;25,25
292420;PEDRO ALEXANDRE;2,83;32,19;29,43
292430;PIATA;5,19;67,41;43,97
292440;PILAO ARCADO;2;44,41;33,98
292450;PINDAI;3,27;59,63;28,99
292460;PINDOBACU;42,25;73,64;76,81
292465;PINTADAS;54,22;61,06;67,94
292467;PIRAI DO NORTE;26,59;75,92;46,45
292470;PIRIPA;4,84;66,44;50,85
292480;PIRITIBA;36,61;83,53;75,86
292490;PLANALTINO;0,67;36,97;49,27
292500;PLANALTO;2,77;73,27;64,22
292510;POCOES;64,6;83,71;81,72
292520;POJUCA;87,2;91,5;90,48
292525;PONTO NOVO;10,38;81,36;75,67
292530;PORTO SEGURO;69,19;87,33;90,52
292540;POTIRAGUA;75,64;89,53;89,63
292550;PRADO;14,7;84,71;69,36
292560;PRESIDENTE DUTRA;6,93;96,11;80,72
292570;PRESIDENTE JANIO QUADROS;31,99;42,14;35,2
292575;PRESIDENTE TANCREDO NEVES;28,13;80,28;47,89
292580;QUEIMADAS;37,91;63,12;61,66
292590;QUIJINGUE;13,15;58,11;42,61
292593;QUIXABEIRA;4,05;74,34;75,66
292595;RAFAEL JAMBEIRO;11,7;58,66;39,86
292600;REMANSO;49,99;65,62;61,25
292610;RETIROLANDIA;17,5;68,95;74,18
292620;RIACHAO DAS NEVES;8,99;65,85;43,6
292630;RIACHAO DO JACUIPE;64,43;79,99;73,15
292640;RIACHO DE SANTANA;5,94;70,53;47,59
292650;RIBEIRA DO AMPARO;1,12;82,33;38,85
292660;RIBEIRA DO POMBAL;27,65;91;70,51
292665;RIBEIRAO DO LARGO;30,72;72,57;54,82
292670;RIO DE CONTAS;22,87;75,52;59,2
292680;RIO DO ANTONIO;16,02;63,56;43,4
292690;RIO DO PIRES;2,89;70,82;51,65
292700;RIO REAL;9,53;87,14;60,77
292710;RODELAS;86,58;95,04;86,3
292720;RUY BARBOSA;53,01;77,42;76,2
292730;SALINAS DA MARGARIDA;11,77;95,67;96,29
292740;SALVADOR;93,12;99,19;96,65
292750;SANTA BARBARA;6,02;69,5;52,54
292760;SANTA BRIGIDA;35,82;53,14;50,02
292770;SANTA CRUZ CABRALIA;49,39;84,56;80,89
292780;SANTA CRUZ DA VITORIA;76,49;84,5;75,69
292790;SANTA INES;66,27;87,04;88,96
292800;SANTALUZ;56,69;69,6;68,98
292805;SANTA LUZIA;43,82;80,18;57,29
292810;SANTA MARIA DA VITORIA;13,32;81,73;61,4
292820;SANTANA;13,15;94,05;54,9
292830;SANTANOPOLIS;1,12;54,67;36,94
292840;SANTA RITA DE CASSIA;14,3;74,65;60,01
292850;SANTA TERESINHA;4,72;68,82;36,83
292860;SANTO AMARO;59,03;85,22;81,51
292870;SANTO ANTONIO DE JESUS;67,39;91,7;84,28
292880;SANTO ESTEVAO;12,74;89,24;56,08
292890;SAO DESIDERIO;8,48;64,03;48,8
292895;SAO DOMINGOS;64,51;86,87;80,86
292900;SAO FELIX;62,38;83,71;68,56
292905;SAO FELIX DO CORIBE;1,62;94,97;76,41
292910;SAO FELIPE;9,8;86,54;51,04
292920;SAO FRANCISCO DO CONDE;66,34;93,56;92,86
292925;SAO GABRIEL;8,51;84,04;76,72
292930;SAO GONCALO DOS CAMPOS;7,72;86,94;69,39
292935;SAO JOSE DA VITORIA;78,26;91,41;83,58
292937;SAO JOSE DO JACUIPE;31,99;76,61;76,48
292940;SAO MIGUEL DAS MATAS;17,14;72,79;33,86
292950;SAO SEBASTIAO DO PASSE;66,48;77,6;82,49
292960;SAPEACU;4,52;78,34;54,49
292970;SATIRO DIAS;29,19;87,33;38,67
292975;SAUBARA;27,59;97,46;87,68
292980;SAUDE;20,4;78,81;65,3
292990;SEABRA;4,14;74,31;55,61
293000;SEBASTIAO LARANJEIRAS;12,71;70,39;46,69
293010;SENHOR DO BONFIM;55,72;90,06;86,15
293015;SERRA DO RAMALHO;2,39;84,93;19,01
293020;SENTO SE;31,86;83,86;51,58
293030;SERRA DOURADA;4,93;67,93;40,42
293040;SERRA PRETA;11,72;59,01;49,57
293050;SERRINHA;51,85;86,89;62,28
293060;SERROLANDIA;4,63;88,8;82,79
293070;SIMOES FILHO;65,24;95,41;84,13
293075;SITIO DO MATO;13,09;74;54,87
293076;SITIO DO QUINTO;17,47;72,35;67,18
293077;SOBRADINHO;74,38;92,41;92
293080;SOUTO SOARES;4,67;87,11;35,81
293090;TABOCAS DO BREJO VELHO;6,04;91,83;30,34
293100;TANHACU;12,29;53,56;47,61
293105;TANQUE NOVO;1,97;66,67;45,86
293110;TANQUINHO;44,78;77,32;77,86
293120;TAPEROA;28,16;76,19;52,57
293130;TAPIRAMUTA;2,48;89,5;77,34
293135;TEIXEIRA DE FREITAS;76,08;96,94;94,62
293140;TEODORO SAMPAIO;23,54;83,33;75,88
293150;TEOFILANDIA;24,51;70,83;46,55
293160;TEOLANDIA;36,2;56,39;38,64
293170;TERRA NOVA;64,45;74,79;87,14
293180;TREMEDAL;7,89;47,34;26,15
293190;TUCANO;46,47;80,51;58,03
293200;UAUA;2,66;51,79;50,37
293210;UBAIRA;37,68;69,9;53,89
293220;UBAITABA;67,07;87,43;83,92
293230;UBATA;57,77;90,8;74,5
293240;UIBAI;2,02;93,04;90,76
293245;UMBURANAS;6,49;56,72;50,15
293250;UNA;26,52;77,75;63,41
293260;URANDI;8,18;79,92;49,69
293270;URUCUCA;65,94;90,07;74,64
293280;UTINGA;2,34;86,14;76,74
293290;VALENCA;61,44;85,18;73,46
293300;VALENTE;47,06;83,26;81,44
293305;VARZEA DA ROCA;19,18;72,34;69,92
293310;VARZEA DO POCO;19,96;84,31;84,7
293315;VARZEA NOVA;34,75;68,79;73,82
293317;VARZEDO;28,22;71,71;36,64
293320;VERA CRUZ;25,36;95,28;81,82
293325;VEREDA;29,8;89,65;60,52
293330;VITORIA DA CONQUISTA;59,75;91,63;89,12
293340;WAGNER;1,09;84,19;74,19
293345;WANDERLEY;1,34;78,3;50,2
293350;WENCESLAU GUIMARAES;28,15;66,89;47,4
293360;XIQUE-XIQUE;37,84;85,08;68,82
310010;ABADIA DOS DOURADOS;61,1;88,5;64,31
310020;ABAETE;84,67;98,4;86,58
310030;ABRE CAMPO;50,36;90,91;56,03
310040;ACAIACA;63,52;89,06;71,29
310050;ACUCENA;44,93;78,01;26,39
310060;AGUA BOA;52,64;82,45;41,06
310070;AGUA COMPRIDA;83,08;97,32;81,52
310080;AGUANIL;66,37;90,32;79,3
310090;AGUAS FORMOSAS;72,38;90,41;76,08
310100;AGUAS VERMELHAS;37,07;90,51;74,43
310110;AIMORES;80,68;95,45;76,34
310120;AIURUOCA;45,95;70,74;65,19
310130;ALAGOA;49,54;71,01;72,05
310140;ALBERTINA;70,72;94,43;85,3
310150;ALEM PARAIBA;80,58;97,92;94,58
310160;ALFENAS;94,88;98,89;96,87
310163;ALFREDO VASCONCELOS;61,82;89,1;83,04
310170;ALMENARA;76,68;87,57;78,13
310180;ALPERCATA;74,35;96,7;66,88
310190;ALPINOPOLIS;81,71;93,35;88,59
310200;ALTEROSA;74,27;93,6;77,17
310205;ALTO CAPARAO;66,12;92,1;88,26
310210;ALTO RIO DOCE;38,57;81,48;48,72
310220;ALVARENGA;52,21;76,53;50
310230;ALVINOPOLIS;75,19;85,1;73,27
310240;ALVORADA DE MINAS;35,82;68,12;39,96
310250;AMPARO DO SERRA;48,5;82,88;48,77
310260;ANDRADAS;80,03;94,2;92,71
310270;CACHOEIRA DE PAJEU;26,7;62,09;54,69
310280;ANDRELANDIA;79,84;92,14;81,08
310285;ANGELANDIA;42,74;88,12;48,47
310290;ANTONIO CARLOS;64,87;93,19;78,59
310300;ANTONIO DIAS;52,16;70,6;49,09
310310;ANTONIO PRADO DE MINAS;80,03;86,51;71,58
310320;ARACAI;50,49;91,66;77,33
310330;ARACITABA;66,43;91,85;82,86
310340;ARACUAI;38,89;75,35;65,54
310350;ARAGUARI;84,53;98,89;93,49
310360;ARANTINA;80,47;97,21;93,24
310370;ARAPONGA;31,84;71,95;48,71
310375;ARAPORA;94,49;100;96,16
310380;ARAPUA;72,38;90,25;74,52
310390;ARAUJOS;84,58;93,9;92,06
310400;ARAXA;96,73;99,05;98,26
310410;ARCEBURGO;88,41;98,44;90,08
310420;ARCOS;95,48;97,04;94,99
310430;AREADO;87,82;93,31;85,78
310440;ARGIRITA;68,84;94,98;79,62
310445;ARICANDUVA;42,95;75,45;33,64
310450;ARINOS;26,28;79,14;61,04
310460;ASTOLFO DUTRA;41,54;96,21;91,53
310470;ATALEIA;50,61;83,47;51,69
310480;AUGUSTO DE LIMA;19,01;66,66;64,46
310490;BAEPENDI;80,23;86,83;77,36
310500;BALDIM;55,33;92,09;74,56
310510;BAMBUI;87,11;96,45;86,22
310520;BANDEIRA;49,57;79,3;52,48
310530;BANDEIRA DO SUL;87,63;95,43;95,89
310540;BARAO DE COCAIS;84,84;91,22;95,69
310550;BARAO DE MONTE ALTO;78,3;97,06;82,66
310560;BARBACENA;88,29;97,16;93,38
310570;BARRA LONGA;62,39;73,72;49,36
310590;BARROSO;88,46;99,17;97,92
310600;BELA VISTA DE MINAS;86,78;94,47;94,91
310610;BELMIRO BRAGA;47,55;85,07;81,02
310620;BELO HORIZONTE;96,57;99,84;99,5
310630;BELO ORIENTE;75,89;94,78;86,06
310640;BELO VALE;50,26;62,57;49,25
310650;BERILO;30,55;47,91;37,36
310660;BERTOPOLIS;36,63;77,05;60,07
310665;BERIZAL;16,32;68,88;62,72
310670;BETIM;86,27;99,03;98,52
310680;BIAS FORTES;37,44;81,6;66,78
310690;BICAS;93,23;99,44;95,38
310700;BIQUINHAS;1,43;98,15;62,13
310710;BOA ESPERANCA;89,31;97,93;89,57
310720;BOCAINA DE MINAS;44,71;72,8;76,05
310730;BOCAIUVA;76,12;83,55;76,66
310740;BOM DESPACHO;92,15;98,64;93,47
310750;BOM JARDIM DE MINAS;83,54;94,68;86,52
310760;BOM JESUS DA PENHA;80,35;96,54;83,13
310770;BOM JESUS DO AMPARO;58,45;74,96;70,9
310780;BOM JESUS DO GALHO;55,78;91,93;61,3
310790;BOM REPOUSO;56,57;73,92;87,7
310800;BOM SUCESSO;87,84;96,33;85,23
310810;BONFIM;39,58;87,55;60,72
310820;BONFINOPOLIS DE MINAS;67,04;81,71;72,16
310825;BONITO DE MINAS;0,62;40,62;23,64
310830;BORDA DA MATA;85,34;96,13;89,45
310840;BOTELHOS;80,06;94,05;90,97
310850;BOTUMIRIM;16,74;80,32;44,08
310855;BRASILANDIA DE MINAS;22,06;95,15;84,34
310860;BRASILIA DE MINAS;53,55;74,17;56,92
310870;BRAS PIRES;51,75;82,52;57,78
310880;BRAUNAS;33,01;75,61;37
310890;BRAZOPOLIS;65,41;83,75;87,15
